Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
1.50	0.50	1.00	-4413	0.0000000000	-1.2000000000	115.00	1501
1.50	0.50	1.00	-4442	0.0000000000	-1.5888888889	115.00	1511
1.50	0.50	1.00	-4472	0.0000000000	-1.9666666667	115.00	1521
1.50	-0.50	2.00	-4505	0.0111111111	-2.2444444444	-115.00	1531
1.50	-0.50	2.00	-4535	0.0222222222	-2.5000000000	-115.00	1541
1.50	-0.50	2.00	-4557	0.0111111111	-2.5888888889	-115.00	1551
1.50	-0.50	2.00	-4568	0.0222222222	-2.5222222222	-115.00	1561
1.50	-0.50	2.00	-4569	0.0111111111	-2.3000000000	-115.00	1571
1.50	0.50	1.00	-4566	0.0000000000	-2.0111111111	115.00	1581
1.50	0.50	1.00	-4561	0.0000000000	-1.6555555556	115.00	1591
1.50	0.50	1.00	-4558	0.0000000000	-1.3000000000	115.00	1601
1.50	0.50	1.00	-4567	0.0000000000	-1.0555555556	115.00	1611
1.50	0.50	1.00	-4578	-0.0111111111	-0.8222222222	115.00	1621
1.50	0.50	1.00	-4593	-0.0111111111	-0.6444444444	115.00	1631
1.50	1.50	0.00	-4610	-0.0222222222	-0.5888888889	157.00	1641
1.50	0.50	1.00	-4634	-0.0111111111	-0.7333333333	115.00	1651
1.50	0.50	1.00	-4658	-0.0111111111	-0.9888888889	115.00	1661
1.50	0.50	1.00	-4688	0.0000000000	-1.3444444444	115.00	1671
1.50	0.50	1.00	-4715	0.0000000000	-1.7111111111	115.00	1681
1.50	0.50	1.00	-4746	0.0000000000	-2.0777777778	115.00	1691
1.50	0.50	1.00	-4779	0.0000000000	-2.3555555556	115.00	1701
1.50	-0.50	2.00	-4814	0.0111111111	-2.6111111111	-115.00	1711
1.50	0.50	1.00	-4844	0.0000000000	-2.7888888889	115.00	1721
1.50	-0.50	2.00	-4871	0.0222222222	-2.8888888889	-115.00	1731
1.50	-0.50	2.00	-4894	0.0111111111	-2.9000000000	-115.00	1741
1.50	-0.50	2.00	-4908	0.0111111111	-2.7777777778	-115.00	1751
1.50	0.50	1.00	-4914	0.0000000000	-2.5222222222	115.00	1761
1.50	0.50	1.00	-4915	0.0000000000	-2.2222222222	115.00	1771
1.50	0.50	1.00	-4918	0.0000000000	-1.9222222222	115.00	1781
1.50	0.50	1.00	-4921	0.0000000000	-1.5777777778	115.00	1791
1.50	1.50	0.00	-4927	-0.0222222222	-1.2666666667	157.00	1801
1.50	1.50	0.00	-4940	-0.0111111111	-1.0666666667	157.00	1811
1.50	1.50	0.00	-4960	-0.0222222222	-1.0000000000	157.00	1821
1.50	1.50	0.00	-4984	-0.0222222222	-1.0000000000	157.00	1831
1.50	1.50	0.00	-5015	-0.0222222222	-1.1888888889	157.00	1841
1.50	1.50	0.00	-5051	-0.0111111111	-1.5111111111	157.00	1851
1.50	1.50	0.00	-5090	-0.0111111111	-1.9444444444	157.00	1861
1.50	1.50	0.00	-5134	-0.0111111111	-2.3888888889	157.00	1871
1.50	0.50	1.00	-5181	0.0000000000	-2.8888888889	115.00	1881
1.50	0.50	1.00	-5230	0.0111111111	-3.3555555556	115.00	1891
1.50	0.50	1.00	-5278	0.0111111111	-3.7444444444	115.00	1901
1.50	0.50	1.00	-5327	0.0111111111	-4.0777777778	115.00	1911
1.50	0.50	1.00	-5377	0.0111111111	-4.3555555556	115.00	1921
1.50	-0.50	2.00	-5427	0.0222222222	-4.5666666667	-115.00	1931
1.50	-0.50	2.00	-5473	0.0222222222	-4.6888888889	-115.00	1941
1.50	-0.50	2.00	-5509	0.0222222222	-4.6555555556	-115.00	1951
1.50	-0.50	2.00	-5531	0.0222222222	-4.4222222222	-115.00	1961
1.50	-0.50	2.00	-5547	0.0111111111	-4.0555555556	-115.00	1971
1.50	0.50	1.00	-5553	0.0000000000	-3.6000000000	115.00	1981
1.50	0.50	1.00	-5556	0.0000000000	-3.1000000000	115.00	1991
1.50	0.50	1.00	-5562	0.0000000000	-2.6111111111	115.00	2001
1.50	0.50	1.00	-5573	0.0000000000	-2.1888888889	115.00	2011
1.50	0.50	1.00	-5588	-0.0111111111	-1.7888888889	115.00	2021
1.50	1.50	0.00	-5605	-0.0222222222	-1.4777777778	157.00	2031
1.50	1.50	0.00	-5627	-0.0222222222	-1.3111111111	157.00	2041
1.50	1.50	0.00	-5655	-0.0222222222	-1.3777777778	157.00	2051
1.50	0.50	1.00	-5689	-0.0111111111	-1.5888888889	115.00	2061
1.50	0.50	1.00	-5725	0.0000000000	-1.9111111111	115.00	2071
1.50	0.50	1.00	-5763	0.0000000000	-2.2888888889	115.00	2081
1.50	0.50	1.00	-5804	0.0000000000	-2.6777777778	115.00	2091
1.50	-0.50	2.00	-5844	0.0111111111	-3.0111111111	-115.00	2101
1.50	-0.50	2.00	-5882	0.0111111111	-3.2777777778	-115.00	2111
1.50	-0.50	2.00	-5911	0.0222222222	-3.4000000000	-115.00	2121
1.50	-1.50	3.00	-5931	0.0333333333	-3.3777777778	-157.00	2131
1.50	-0.50	2.00	-5938	0.0222222222	-3.1444444444	-115.00	2141
1.50	-0.50	2.00	-5938	0.0111111111	-2.7666666667	-115.00	2151
1.50	0.50	1.00	-5928	0.0000000000	-2.2555555556	115.00	2161
1.50	0.50	1.00	-5916	0.0000000000	-1.7111111111	115.00	2171
1.50	0.50	1.00	-5908	0.0000000000	-1.1666666667	115.00	2181
1.50	1.50	0.00	-5905	-0.0222222222	-0.6777777778	157.00	2191
1.50	1.50	0.00	-5913	-0.0222222222	-0.3444444444	157.00	2201
1.50	1.50	0.00	-5927	-0.0222222222	-0.1777777778	157.00	2211
1.50	1.50	0.00	-5948	-0.0333333333	-0.1888888889	157.00	2221
1.50	1.50	0.00	-5974	-0.0222222222	-0.4000000000	157.00	2231
1.50	0.50	1.00	-6009	-0.0111111111	-0.7777777778	115.00	2241
1.50	0.50	1.00	-6046	0.0000000000	-1.3000000000	115.00	2251
1.50	0.50	1.00	-6083	0.0000000000	-1.8555555556	115.00	2261
1.50	-0.50	2.00	-6122	0.0111111111	-2.3666666667	-115.00	2271
1.50	-0.50	2.00	-6157	0.0222222222	-2.8000000000	-115.00	2281
1.50	-0.50	2.00	-6181	0.0222222222	-2.9777777778	-115.00	2291
1.50	-0.50	2.00	-6195	0.0222222222	-2.9777777778	-115.00	2301
1.50	-0.50	2.00	-6201	0.0222222222	-2.8111111111	-115.00	2311
1.50	0.50	1.00	-6201	0.0111111111	-2.5222222222	115.00	2321
1.50	0.50	1.00	-6196	0.0000000000	-2.0888888889	115.00	2331
1.50	0.50	1.00	-6193	0.0000000000	-1.6444444444	115.00	2341
1.50	0.50	1.00	-6199	0.0000000000	-1.2888888889	115.00	2351
1.50	0.50	1.00	-6207	-0.0111111111	-0.9555555556	115.00	2361
1.50	0.50	1.00	-6219	-0.0111111111	-0.6888888889	115.00	2371
1.50	1.50	0.00	-6231	-0.0222222222	-0.5555555556	157.00	2381
1.50	0.50	1.00	-6250	-0.0111111111	-0.6111111111	115.00	2391
1.50	1.50	0.00	-6272	-0.0222222222	-0.7888888889	157.00	2401
1.50	0.50	1.00	-6298	0.0000000000	-1.0777777778	115.00	2411
1.50	0.50	1.00	-6328	0.0000000000	-1.4555555556	115.00	2421
1.50	0.50	1.00	-6358	0.0000000000	-1.8222222222	115.00	2431
1.50	0.50	1.00	-6391	0.0000000000	-2.1222222222	115.00	2441
1.50	-0.50	2.00	-6424	0.0111111111	-2.4111111111	-115.00	2451
1.50	-0.50	2.00	-6455	0.0111111111	-2.6222222222	-115.00	2461
1.50	-0.50	2.00	-6478	0.0222222222	-2.7444444444	-115.00	2471
1.50	-0.50	2.00	-6488	0.0111111111	-2.6444444444	-115.00	2481
1.50	-0.50	2.00	-6490	0.0222222222	-2.4222222222	-115.00	2491
1.50	0.50	1.00	-6489	0.0000000000	-2.1333333333	115.00	2501
1.50	0.50	1.00	-6487	0.0000000000	-1.7777777778	115.00	2511
1.50	0.50	1.00	-6487	0.0000000000	-1.4444444444	115.00	2521
1.50	0.50	1.00	-6496	0.0000000000	-1.1777777778	115.00	2531
1.50	1.50	0.00	-6507	-0.0222222222	-0.9222222222	157.00	2541
1.50	1.50	0.00	-6522	-0.0222222222	-0.7444444444	157.00	2551
1.50	1.50	0.00	-6542	-0.0222222222	-0.7111111111	157.00	2561
1.50	0.50	1.00	-6570	-0.0111111111	-0.9111111111	115.00	2571
1.50	0.50	1.00	-6598	-0.0111111111	-1.2000000000	115.00	2581
1.50	0.50	1.00	-6629	0.0000000000	-1.5444444444	115.00	2591
1.50	0.50	1.00	-6662	0.0000000000	-1.9444444444	115.00	2601
1.50	0.50	1.00	-6697	0.0000000000	-2.3333333333	115.00	2611
1.50	0.50	1.00	-6732	0.0000000000	-2.6222222222	115.00	2621
1.50	0.50	1.00	-6769	0.0111111111	-2.9000000000	115.00	2631
1.50	0.50	1.00	-6805	0.0111111111	-3.1333333333	115.00	2641
1.50	-0.50	2.00	-6842	0.0222222222	-3.3333333333	-115.00	2651
1.50	-0.50	2.00	-6878	0.0111111111	-3.4222222222	-115.00	2661
1.50	-0.50	2.00	-6906	0.0111111111	-3.4111111111	-115.00	2671
1.50	-0.50	2.00	-6922	0.0111111111	-3.2555555556	-115.00	2681
1.50	0.50	1.00	-6929	0.0000000000	-2.9666666667	115.00	2691
1.50	0.50	1.00	-6931	0.0000000000	-2.6000000000	115.00	2701
1.50	0.50	1.00	-6943	0.0000000000	-2.3444444444	115.00	2711
1.50	0.50	1.00	-6957	0.0000000000	-2.1000000000	115.00	2721
1.50	0.50	1.00	-6974	0.0000000000	-1.8777777778	115.00	2731
1.50	1.50	0.00	-6993	-0.0222222222	-1.6777777778	157.00	2741
1.50	0.50	1.00	-7018	-0.0111111111	-1.5555555556	115.00	2751
1.50	1.50	0.00	-7046	-0.0222222222	-1.5666666667	157.00	2761
1.50	1.50	0.00	-7077	-0.0222222222	-1.7111111111	157.00	2771
1.50	1.50	0.00	-7112	-0.0111111111	-2.0222222222	157.00	2781
1.50	0.50	1.00	-7152	0.0000000000	-2.4555555556	115.00	2791
1.50	0.50	1.00	-7196	0.0000000000	-2.8111111111	115.00	2801
1.50	0.50	1.00	-7240	0.0000000000	-3.1333333333	115.00	2811
1.50	0.50	1.00	-7285	0.0000000000	-3.4555555556	115.00	2821
1.50	0.50	1.00	-7330	0.0111111111	-3.7333333333	115.00	2831
1.50	0.50	1.00	-7377	0.0000000000	-3.9777777778	115.00	2841
1.50	0.50	1.00	-7425	0.0111111111	-4.2111111111	115.00	2851
1.50	0.50	1.00	-7474	0.0111111111	-4.4111111111	115.00	2861
1.50	0.50	1.00	-7522	0.0111111111	-4.5555555556	115.00	2871
1.50	-0.50	2.00	-7571	0.0111111111	-4.6444444444	-115.00	2881
1.50	-0.50	2.00	-7617	0.0111111111	-4.6777777778	-115.00	2891
1.50	-0.50	2.00	-7653	0.0111111111	-4.5888888889	-115.00	2901
1.50	-0.50	2.00	-7675	0.0111111111	-4.3444444444	-115.00	2911
1.50	-0.50	2.00	-7689	0.0111111111	-4.0000000000	-115.00	2921
1.50	0.50	1.00	-7696	0.0000000000	-3.5555555556	115.00	2931
1.50	0.50	1.00	-7696	0.0000000000	-3.0111111111	115.00	2941
1.50	0.50	1.00	-7698	0.0000000000	-2.5000000000	115.00	2951
1.50	1.50	0.00	-7702	-0.0111111111	-2.0111111111	157.00	2961
1.50	1.50	0.00	-7712	-0.0222222222	-1.5777777778	157.00	2971
1.50	1.50	0.00	-7728	-0.0222222222	-1.2333333333	157.00	2981
1.50	1.50	0.00	-7752	-0.0222222222	-1.1000000000	157.00	2991
1.50	1.50	0.00	-7780	-0.0222222222	-1.1666666667	157.00	3001
1.50	1.50	0.00	-7814	-0.0222222222	-1.3888888889	157.00	3011
1.50	0.50	1.00	-7852	0.0000000000	-1.7222222222	115.00	3021
1.50	0.50	1.00	-7895	0.0000000000	-2.2000000000	115.00	3031
1.50	0.50	1.00	-7939	0.0000000000	-2.6777777778	115.00	3041
1.50	-0.50	2.00	-7979	0.0222222222	-3.0777777778	-115.00	3051
1.50	-0.50	2.00	-8018	0.0222222222	-3.3888888889	-115.00	3061
1.50	-1.50	3.00	-8048	0.0333333333	-3.5555555556	-157.00	3071
1.50	-1.50	3.00	-8070	0.0333333333	-3.5444444444	-157.00	3081
1.50	-0.50	2.00	-8073	0.0222222222	-3.2555555556	-115.00	3091
1.50	-0.50	2.00	-8063	0.0222222222	-2.7777777778	-115.00	3101
1.50	0.50	1.00	-8047	0.0000000000	-2.1888888889	115.00	3111
1.50	0.50	1.00	-8033	0.0000000000	-1.5444444444	115.00	3121
1.50	1.50	0.00	-8024	-0.0111111111	-0.9444444444	157.00	3131
1.50	1.50	0.00	-8020	-0.0222222222	-0.4555555556	157.00	3141
1.50	1.50	0.00	-8029	-0.0222222222	-0.1333333333	157.00	3151
1.50	2.50	-1.00	-8046	-0.0444444444	0.0222222222	198.00	3161
1.50	2.50	-1.00	-8075	-0.0444444444	-0.0444444444	198.00	3171
1.50	1.50	0.00	-8117	-0.0222222222	-0.4777777778	157.00	3181
1.50	0.50	1.00	-8175	-0.0111111111	-1.2222222222	115.00	3191
1.50	0.50	1.00	-8231	0.0000000000	-2.0222222222	115.00	3201
1.50	0.50	1.00	-8287	0.0000000000	-2.8111111111	115.00	3211
1.50	-0.50	2.00	-8343	0.0222222222	-3.5333333333	-115.00	3221
1.50	-1.50	3.00	-8397	0.0333333333	-4.1888888889	-157.00	3231
1.50	-1.50	3.00	-8438	0.0333333333	-4.5333333333	-157.00	3241
1.50	-1.50	3.00	-8459	0.0444444444	-4.5777777778	-157.00	3251
1.50	-1.50	3.00	-8459	0.0444444444	-4.2777777778	-157.00	3261
1.50	-0.50	2.00	-8447	0.0222222222	-3.6777777778	-115.00	3271
1.50	-0.50	2.00	-8430	0.0111111111	-2.8444444444	-115.00	3281
1.50	0.50	1.00	-8410	0.0000000000	-2.0000000000	115.00	3291
1.50	0.50	1.00	-8389	0.0000000000	-1.1444444444	115.00	3301
1.50	1.50	0.00	-8369	-0.0222222222	-0.3111111111	157.00	3311
1.50	2.50	-1.00	-8364	-0.0444444444	0.3666666667	198.00	3321
1.50	2.50	-1.00	-8377	-0.0444444444	0.6666666667	198.00	3331
1.50	2.50	-1.00	-8412	-0.0444444444	0.5222222222	198.00	3341
1.50	1.50	0.00	-8466	-0.0333333333	-0.0666666667	157.00	3351
1.50	0.50	1.00	-8527	-0.0111111111	-0.8777777778	115.00	3361
1.50	0.50	1.00	-8588	-0.0111111111	-1.7555555556	115.00	3371
1.50	-0.50	2.00	-8650	0.0111111111	-2.6666666667	-115.00	3381
1.50	-0.50	2.00	-8706	0.0111111111	-3.5222222222	-115.00	3391
1.50	-1.50	3.00	-8749	0.0333333333	-4.2000000000	-157.00	3401
1.50	-1.50	3.00	-8779	0.0444444444	-4.6000000000	-157.00	3411
1.50	-1.50	3.00	-8794	0.0444444444	-4.6333333333	-157.00	3421
1.50	-0.50	2.00	-8795	0.0333333333	-4.2666666667	-115.00	3431
1.50	-0.50	2.00	-8782	0.0222222222	-3.5222222222	-115.00	3441
1.50	0.50	1.00	-8765	0.0000000000	-2.6555555556	115.00	3451
1.50	1.50	0.00	-8746	-0.0111111111	-1.7555555556	157.00	3461
1.50	1.50	0.00	-8734	-0.0222222222	-0.9333333333	157.00	3471
1.50	1.50	0.00	-8737	-0.0222222222	-0.3444444444	157.00	3481
1.50	2.50	-1.00	-8749	-0.0444444444	-0.0111111111	198.00	3491
1.50	2.50	-1.00	-8772	-0.0444444444	0.0666666667	198.00	3501
1.50	2.50	-1.00	-8811	-0.0444444444	-0.1777777778	198.00	3511
1.50	1.50	0.00	-8867	-0.0222222222	-0.7888888889	157.00	3521
1.50	1.50	0.00	-8929	-0.0222222222	-1.6222222222	157.00	3531
1.50	0.50	1.00	-8992	0.0000000000	-2.5111111111	115.00	3541
1.50	0.50	1.00	-9056	0.0111111111	-3.4333333333	115.00	3551
1.50	0.50	1.00	-9120	0.0111111111	-4.2888888889	115.00	3561
1.50	-0.50	2.00	-9182	0.0222222222	-4.9444444444	-115.00	3571
