Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
0.00	0.00	0.00	-4768	0.0000000000	-3.1444444444	130.00	691
0.00	0.00	0.00	-4819	0.0000000000	-3.5888888889	130.00	701
0.00	-1.00	1.00	-4870	0.0222222222	-3.9555555556	104.00	711
0.00	-1.00	1.00	-4920	0.0222222222	-4.2888888889	104.00	721
0.00	-1.00	1.00	-4971	0.0222222222	-4.5555555556	104.00	731
0.00	-2.00	2.00	-5021	0.0333333333	-4.7444444444	-111.00	741
0.00	-2.00	2.00	-5069	0.0333333333	-4.8666666667	-111.00	751
0.00	-2.00	2.00	-5103	0.0333333333	-4.7777777778	-111.00	761
0.00	-2.00	2.00	-5128	0.0222222222	-4.5444444444	-111.00	771
0.00	-2.00	2.00	-5144	0.0222222222	-4.1777777778	-111.00	781
0.00	-2.00	2.00	-5150	0.0222222222	-3.6777777778	-111.00	791
0.00	-1.00	1.00	-5151	0.0000000000	-3.1333333333	104.00	801
0.00	-1.00	1.00	-5152	0.0000000000	-2.5777777778	104.00	811
0.00	0.00	0.00	-5156	-0.0111111111	-2.0666666667	130.00	821
0.00	0.00	0.00	-5164	-0.0222222222	-1.6000000000	130.00	831
0.00	0.00	0.00	-5176	-0.0222222222	-1.1888888889	130.00	841
0.00	1.00	-1.00	-5192	-0.0333333333	-0.9888888889	157.00	851
0.00	1.00	-1.00	-5213	-0.0333333333	-0.9333333333	157.00	861
0.00	1.00	-1.00	-5239	-0.0333333333	-1.0555555556	157.00	871
0.00	1.00	-1.00	-5269	-0.0333333333	-1.3222222222	157.00	881
0.00	1.00	-1.00	-5306	-0.0222222222	-1.7222222222	157.00	891
0.00	1.00	-1.00	-5346	-0.0222222222	-2.1444444444	157.00	901
0.00	0.00	0.00	-5389	0.0000000000	-2.5777777778	130.00	911
0.00	0.00	0.00	-5434	0.0000000000	-2.9888888889	130.00	921
0.00	0.00	0.00	-5482	0.0000000000	-3.3888888889	130.00	931
0.00	0.00	0.00	-5530	0.0111111111	-3.7555555556	130.00	941
0.00	0.00	0.00	-5580	0.0111111111	-4.0888888889	130.00	951
0.00	0.00	0.00	-5631	0.0111111111	-4.3444444444	130.00	961
0.00	0.00	0.00	-5684	0.0111111111	-4.6000000000	130.00	971
0.00	-1.00	1.00	-5738	0.0222222222	-4.7888888889	104.00	981
0.00	-1.00	1.00	-5790	0.0222222222	-4.9333333333	104.00	991
0.00	-1.00	1.00	-5843	0.0111111111	-5.0444444444	104.00	1001
0.00	-1.00	1.00	-5896	0.0111111111	-5.1333333333	104.00	1011
0.00	-1.00	1.00	-5949	0.0111111111	-5.1888888889	104.00	1021
0.00	-1.00	1.00	-6001	0.0111111111	-5.2222222222	104.00	1031
0.00	-1.00	1.00	-6055	0.0111111111	-5.2666666667	104.00	1041
0.00	-1.00	1.00	-6108	0.0111111111	-5.3000000000	104.00	1051
0.00	-1.00	1.00	-6158	0.0111111111	-5.2666666667	104.00	1061
0.00	-2.00	2.00	-6211	0.0111111111	-5.2555555556	-111.00	1071
0.00	-2.00	2.00	-6260	0.0111111111	-5.2222222222	-111.00	1081
0.00	-2.00	2.00	-6296	0.0111111111	-5.0444444444	-111.00	1091
0.00	-2.00	2.00	-6321	0.0111111111	-4.7333333333	-111.00	1101
0.00	-1.00	1.00	-6339	0.0000000000	-4.3444444444	104.00	1111
0.00	-1.00	1.00	-6352	0.0000000000	-3.9111111111	104.00	1121
0.00	-1.00	1.00	-6368	0.0000000000	-3.4888888889	104.00	1131
0.00	-1.00	1.00	-6386	0.0000000000	-3.1000000000	104.00	1141
0.00	0.00	0.00	-6406	-0.0111111111	-2.7666666667	130.00	1151
0.00	0.00	0.00	-6428	-0.0222222222	-2.4222222222	130.00	1161
0.00	0.00	0.00	-6454	-0.0222222222	-2.1666666667	130.00	1171
0.00	0.00	0.00	-6482	-0.0222222222	-2.0555555556	130.00	1181
0.00	0.00	0.00	-6511	-0.0222222222	-2.1111111111	130.00	1191
0.00	0.00	0.00	-6545	-0.0111111111	-2.2777777778	130.00	1201
0.00	0.00	0.00	-6582	-0.0111111111	-2.5444444444	130.00	1211
0.00	0.00	0.00	-6618	-0.0111111111	-2.7777777778	130.00	1221
0.00	0.00	0.00	-6657	-0.0111111111	-3.0111111111	130.00	1231
0.00	0.00	0.00	-6699	0.0000000000	-3.2555555556	130.00	1241
0.00	0.00	0.00	-6741	0.0000000000	-3.4777777778	130.00	1251
0.00	0.00	0.00	-6785	0.0000000000	-3.6666666667	130.00	1261
0.00	-1.00	1.00	-6830	0.0111111111	-3.8666666667	104.00	1271
0.00	-1.00	1.00	-6876	0.0111111111	-4.0555555556	104.00	1281
0.00	-1.00	1.00	-6922	0.0111111111	-4.2000000000	104.00	1291
0.00	-2.00	2.00	-6966	0.0222222222	-4.2666666667	-111.00	1301
0.00	-2.00	2.00	-7006	0.0222222222	-4.3000000000	-111.00	1311
0.00	-2.00	2.00	-7036	0.0222222222	-4.2000000000	-111.00	1321
0.00	-2.00	2.00	-7057	0.0222222222	-3.9777777778	-111.00	1331
0.00	-2.00	2.00	-7067	0.0222222222	-3.6222222222	-111.00	1341
0.00	-1.00	1.00	-7069	0.0111111111	-3.1666666667	104.00	1351
0.00	-1.00	1.00	-7067	0.0000000000	-2.6444444444	104.00	1361
0.00	0.00	0.00	-7068	-0.0111111111	-2.1222222222	130.00	1371
0.00	0.00	0.00	-7072	-0.0111111111	-1.6666666667	130.00	1381
0.00	0.00	0.00	-7084	-0.0222222222	-1.3111111111	130.00	1391
0.00	1.00	-1.00	-7098	-0.0333333333	-1.0222222222	157.00	1401
0.00	1.00	-1.00	-7117	-0.0333333333	-0.9111111111	157.00	1411
0.00	1.00	-1.00	-7141	-0.0333333333	-0.9333333333	157.00	1421
0.00	1.00	-1.00	-7172	-0.0333333333	-1.1555555556	157.00	1431
0.00	1.00	-1.00	-7207	-0.0222222222	-1.5222222222	157.00	1441
0.00	1.00	-1.00	-7244	-0.0222222222	-1.9555555556	157.00	1451
0.00	1.00	-1.00	-7285	-0.0111111111	-2.4111111111	157.00	1461
0.00	0.00	0.00	-7330	0.0000000000	-2.8555555556	130.00	1471
0.00	0.00	0.00	-7376	0.0000000000	-3.2444444444	130.00	1481
0.00	0.00	0.00	-7423	0.0111111111	-3.6111111111	130.00	1491
0.00	0.00	0.00	-7471	0.0111111111	-3.9222222222	130.00	1501
0.00	0.00	0.00	-7520	0.0111111111	-4.2000000000	130.00	1511
0.00	-1.00	1.00	-7571	0.0222222222	-4.4333333333	104.00	1521
0.00	-1.00	1.00	-7623	0.0222222222	-4.6222222222	104.00	1531
0.00	-1.00	1.00	-7673	0.0222222222	-4.7777777778	104.00	1541
0.00	-1.00	1.00	-7723	0.0222222222	-4.8666666667	104.00	1551
0.00	-1.00	1.00	-7773	0.0111111111	-4.9222222222	104.00	1561
0.00	-1.00	1.00	-7823	0.0111111111	-4.9666666667	104.00	1571
0.00	-1.00	1.00	-7871	0.0111111111	-4.9777777778	104.00	1581
0.00	-1.00	1.00	-7918	0.0111111111	-4.9666666667	104.00	1591
0.00	-1.00	1.00	-7965	0.0111111111	-4.9444444444	104.00	1601
0.00	-1.00	1.00	-8011	0.0000000000	-4.8888888889	104.00	1611
0.00	-1.00	1.00	-8060	0.0000000000	-4.8555555556	104.00	1621
0.00	-1.00	1.00	-8108	0.0000000000	-4.8333333333	104.00	1631
0.00	-2.00	2.00	-8152	0.0111111111	-4.7666666667	-111.00	1641
0.00	-2.00	2.00	-8194	0.0111111111	-4.6777777778	-111.00	1651
0.00	-2.00	2.00	-8225	0.0111111111	-4.4777777778	-111.00	1661
0.00	-2.00	2.00	-8247	0.0111111111	-4.1888888889	-111.00	1671
0.00	-1.00	1.00	-8257	0.0000000000	-3.7777777778	104.00	1681
0.00	-1.00	1.00	-8267	0.0000000000	-3.3666666667	104.00	1691
0.00	0.00	0.00	-8279	-0.0111111111	-2.9888888889	130.00	1701
0.00	-1.00	1.00	-8295	0.0000000000	-2.6222222222	104.00	1711
0.00	0.00	0.00	-8313	-0.0111111111	-2.2777777778	130.00	1721
0.00	0.00	0.00	-8333	-0.0222222222	-2.0222222222	130.00	1731
0.00	0.00	0.00	-8356	-0.0222222222	-1.8111111111	130.00	1741
0.00	0.00	0.00	-8382	-0.0222222222	-1.7444444444	130.00	1751
0.00	0.00	0.00	-8411	-0.0222222222	-1.8111111111	130.00	1761
0.00	0.00	0.00	-8443	-0.0111111111	-2.0666666667	130.00	1771
0.00	0.00	0.00	-8476	-0.0111111111	-2.3111111111	130.00	1781
0.00	0.00	0.00	-8510	0.0000000000	-2.5666666667	130.00	1791
0.00	0.00	0.00	-8549	-0.0111111111	-2.8111111111	130.00	1801
0.00	0.00	0.00	-8587	0.0000000000	-3.0444444444	130.00	1811
0.00	0.00	0.00	-8627	0.0000000000	-3.2555555556	130.00	1821
0.00	0.00	0.00	-8668	0.0000000000	-3.4666666667	130.00	1831
0.00	-1.00	1.00	-8712	0.0111111111	-3.6555555556	104.00	1841
0.00	-1.00	1.00	-8754	0.0111111111	-3.8111111111	104.00	1851
0.00	-1.00	1.00	-8797	0.0111111111	-3.9222222222	104.00	1861
0.00	-1.00	1.00	-8840	0.0111111111	-4.0444444444	104.00	1871
0.00	-2.00	2.00	-8882	0.0222222222	-4.1222222222	-111.00	1881
0.00	-2.00	2.00	-8918	0.0222222222	-4.1000000000	-111.00	1891
0.00	-2.00	2.00	-8947	0.0222222222	-3.9888888889	-111.00	1901
0.00	-2.00	2.00	-8963	0.0222222222	-3.7444444444	-111.00	1911
0.00	-2.00	2.00	-8971	0.0222222222	-3.3666666667	-111.00	1921
0.00	-1.00	1.00	-8971	0.0000000000	-2.9000000000	104.00	1931
0.00	-1.00	1.00	-8968	0.0000000000	-2.4000000000	104.00	1941
0.00	-1.00	1.00	-8964	0.0000000000	-1.8666666667	104.00	1951
0.00	0.00	0.00	-8968	-0.0111111111	-1.4333333333	130.00	1961
0.00	0.00	0.00	-8972	-0.0222222222	-1.0111111111	130.00	1971
0.00	0.00	0.00	-8981	-0.0222222222	-0.7111111111	130.00	1981
0.00	1.00	-1.00	-8993	-0.0333333333	-0.5222222222	157.00	1991
0.00	1.00	-1.00	-9011	-0.0333333333	-0.5333333333	157.00	2001
0.00	1.00	-1.00	-9033	-0.0333333333	-0.6777777778	157.00	2011
0.00	1.00	-1.00	-9060	-0.0222222222	-0.9777777778	157.00	2021
0.00	1.00	-1.00	-9091	-0.0222222222	-1.3555555556	157.00	2031
0.00	0.00	0.00	-9126	-0.0111111111	-1.7888888889	130.00	2041
0.00	0.00	0.00	-9162	0.0000000000	-2.1555555556	130.00	2051
0.00	0.00	0.00	-9201	0.0000000000	-2.5333333333	130.00	2061
0.00	0.00	0.00	-9240	0.0000000000	-2.8666666667	130.00	2071
0.00	0.00	0.00	-9280	0.0111111111	-3.1888888889	130.00	2081
0.00	0.00	0.00	-9319	0.0111111111	-3.4222222222	130.00	2091
0.00	0.00	0.00	-9361	0.0111111111	-3.6444444444	130.00	2101
0.00	-1.00	1.00	-9403	0.0222222222	-3.8000000000	104.00	2111
0.00	-1.00	1.00	-9447	0.0222222222	-3.9444444444	104.00	2121
0.00	-1.00	1.00	-9489	0.0111111111	-4.0333333333	104.00	2131
0.00	-1.00	1.00	-9531	0.0111111111	-4.1000000000	104.00	2141
0.00	-1.00	1.00	-9573	0.0111111111	-4.1444444444	104.00	2151
0.00	-1.00	1.00	-9616	0.0111111111	-4.1777777778	104.00	2161
0.00	-1.00	1.00	-9657	0.0111111111	-4.1777777778	104.00	2171
0.00	-1.00	1.00	-9698	0.0111111111	-4.2111111111	104.00	2181
0.00	-1.00	1.00	-9738	0.0111111111	-4.2000000000	104.00	2191
0.00	-1.00	1.00	-9778	0.0000000000	-4.1666666667	104.00	2201
0.00	-1.00	1.00	-9817	0.0000000000	-4.1222222222	104.00	2211
0.00	-1.00	1.00	-9859	0.0000000000	-4.1111111111	104.00	2221
0.00	-2.00	2.00	-9897	0.0111111111	-4.0555555556	-111.00	2231
0.00	-2.00	2.00	-9931	0.0111111111	-3.9777777778	-111.00	2241
0.00	-1.00	1.00	-9956	0.0000000000	-3.7888888889	104.00	2251
0.00	-1.00	1.00	-9975	0.0000000000	-3.5444444444	104.00	2261
0.00	-1.00	1.00	-9996	0.0000000000	-3.3000000000	104.00	2271
