Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
1.50	-0.50	2.00	-3827	0.0111111111	-2.1888888889	-115.00	871
1.50	0.50	1.00	-3816	0.0000000000	-1.7333333333	115.00	881
1.50	0.50	1.00	-3804	0.0000000000	-1.2444444444	115.00	891
1.50	0.50	1.00	-3793	0.0000000000	-0.7666666667	115.00	901
1.50	1.50	0.00	-3795	-0.0222222222	-0.3888888889	158.00	911
1.50	1.50	0.00	-3804	-0.0222222222	-0.1333333333	158.00	921
1.50	0.50	1.00	-3822	-0.0111111111	-0.0666666667	115.00	931
1.50	1.50	0.00	-3841	-0.0222222222	-0.1333333333	158.00	941
1.50	0.50	1.00	-3866	-0.0111111111	-0.4000000000	115.00	951
1.50	0.50	1.00	-3896	-0.0111111111	-0.7666666667	115.00	961
1.50	0.50	1.00	-3928	0.0000000000	-1.2333333333	115.00	971
1.50	-0.50	2.00	-3960	0.0111111111	-1.7333333333	-115.00	981
1.50	-0.50	2.00	-3990	0.0111111111	-2.1777777778	-115.00	991
1.50	-0.50	2.00	-4011	0.0222222222	-2.4000000000	-115.00	1001
1.50	-0.50	2.00	-4020	0.0222222222	-2.4000000000	-115.00	1011
1.50	-0.50	2.00	-4022	0.0111111111	-2.2333333333	-115.00	1021
1.50	-0.50	2.00	-4021	0.0222222222	-2.0111111111	-115.00	1031
1.50	0.50	1.00	-4018	0.0000000000	-1.6888888889	115.00	1041
1.50	0.50	1.00	-4015	0.0000000000	-1.3222222222	115.00	1051
1.50	0.50	1.00	-4013	0.0000000000	-0.9444444444	115.00	1061
1.50	0.50	1.00	-4016	-0.0111111111	-0.6222222222	115.00	1071
1.50	0.50	1.00	-4022	-0.0111111111	-0.3666666667	115.00	1081
1.50	0.50	1.00	-4033	-0.0111111111	-0.2555555556	115.00	1091
1.50	0.50	1.00	-4047	-0.0111111111	-0.3000000000	115.00	1101
1.50	0.50	1.00	-4063	-0.0111111111	-0.4555555556	115.00	1111
1.50	0.50	1.00	-4080	-0.0111111111	-0.6555555556	115.00	1121
1.50	-0.50	2.00	-4101	0.0111111111	-0.9222222222	-115.00	1131
1.50	-0.50	2.00	-4119	0.0111111111	-1.1555555556	-115.00	1141
1.50	-0.50	2.00	-4131	0.0111111111	-1.3111111111	-115.00	1151
1.50	-0.50	2.00	-4133	0.0111111111	-1.3000000000	-115.00	1161
1.50	-0.50	2.00	-4131	0.0111111111	-1.2111111111	-115.00	1171
1.50	0.50	1.00	-4129	0.0000000000	-1.0666666667	115.00	1181
1.50	0.50	1.00	-4124	0.0000000000	-0.8555555556	115.00	1191
1.50	0.50	1.00	-4122	0.0000000000	-0.6555555556	115.00	1201
1.50	0.50	1.00	-4122	0.0000000000	-0.4666666667	115.00	1211
1.50	0.50	1.00	-4126	-0.0111111111	-0.2777777778	115.00	1221
1.50	0.50	1.00	-4137	-0.0111111111	-0.2000000000	115.00	1231
1.50	0.50	1.00	-4152	-0.0111111111	-0.2222222222	115.00	1241
1.50	0.50	1.00	-4168	-0.0111111111	-0.3777777778	115.00	1251
1.50	0.50	1.00	-4186	-0.0111111111	-0.6000000000	115.00	1261
1.50	0.50	1.00	-4206	0.0000000000	-0.8555555556	115.00	1271
1.50	0.50	1.00	-4228	0.0000000000	-1.1555555556	115.00	1281
1.50	0.50	1.00	-4253	0.0000000000	-1.4555555556	115.00	1291
1.50	0.50	1.00	-4281	0.0000000000	-1.7555555556	115.00	1301
1.50	-0.50	2.00	-4309	0.0111111111	-2.0333333333	-115.00	1311
1.50	-0.50	2.00	-4335	0.0111111111	-2.1888888889	-115.00	1321
1.50	-0.50	2.00	-4349	0.0111111111	-2.2000000000	-115.00	1331
1.50	-0.50	2.00	-4354	0.0111111111	-2.0777777778	-115.00	1341
1.50	-0.50	2.00	-4353	0.0111111111	-1.8666666667	-115.00	1351
1.50	-0.50	2.00	-4349	0.0111111111	-1.5888888889	-115.00	1361
1.50	0.50	1.00	-4343	0.0000000000	-1.2777777778	115.00	1371
1.50	0.50	1.00	-4331	0.0000000000	-0.8777777778	115.00	1381
1.50	0.50	1.00	-4323	0.0000000000	-0.4777777778	115.00	1391
1.50	1.50	0.00	-4325	-0.0222222222	-0.1777777778	158.00	1401
1.50	0.50	1.00	-4338	-0.0111111111	-0.0444444444	115.00	1411
1.50	0.50	1.00	-4355	-0.0111111111	-0.0555555556	115.00	1421
1.50	0.50	1.00	-4373	-0.0111111111	-0.2111111111	115.00	1431
1.50	0.50	1.00	-4395	-0.0111111111	-0.4555555556	115.00	1441
1.50	0.50	1.00	-4419	-0.0111111111	-0.7666666667	115.00	1451
1.50	-0.50	2.00	-4444	0.0111111111	-1.1222222222	-115.00	1461
1.50	-0.50	2.00	-4467	0.0111111111	-1.5000000000	-115.00	1471
1.50	-0.50	2.00	-4482	0.0111111111	-1.7666666667	-115.00	1481
1.50	-0.50	2.00	-4486	0.0222222222	-1.7888888889	-115.00	1491
1.50	-0.50	2.00	-4485	0.0111111111	-1.6333333333	-115.00	1501
1.50	-0.50	2.00	-4478	0.0111111111	-1.3777777778	-115.00	1511
1.50	0.50	1.00	-4464	0.0000000000	-1.0111111111	115.00	1521
1.50	0.50	1.00	-4449	0.0000000000	-0.6111111111	115.00	1531
1.50	1.50	0.00	-4437	-0.0111111111	-0.2111111111	158.00	1541
1.50	1.50	0.00	-4439	-0.0222222222	0.0555555556	158.00	1551
1.50	1.50	0.00	-4452	-0.0222222222	0.1777777778	158.00	1561
1.50	1.50	0.00	-4472	-0.0222222222	0.1111111111	158.00	1571
1.50	1.50	0.00	-4497	-0.0222222222	-0.1222222222	158.00	1581
1.50	0.50	1.00	-4530	-0.0111111111	-0.5000000000	115.00	1591
1.50	0.50	1.00	-4566	-0.0111111111	-0.9666666667	115.00	1601
1.50	0.50	1.00	-4602	0.0000000000	-1.5222222222	115.00	1611
1.50	0.50	1.00	-4641	0.0000000000	-2.1222222222	115.00	1621
1.50	-0.50	2.00	-4681	0.0222222222	-2.7000000000	-115.00	1631
1.50	-0.50	2.00	-4718	0.0222222222	-3.0888888889	-115.00	1641
1.50	-0.50	2.00	-4741	0.0222222222	-3.2222222222	-115.00	1651
1.50	-0.50	2.00	-4756	0.0222222222	-3.1555555556	-115.00	1661
1.50	-0.50	2.00	-4763	0.0222222222	-2.9555555556	-115.00	1671
1.50	-0.50	2.00	-4765	0.0111111111	-2.6111111111	-115.00	1681
1.50	-0.50	2.00	-4764	0.0111111111	-2.2111111111	-115.00	1691
1.50	0.50	1.00	-4760	0.0000000000	-1.7666666667	115.00	1701
1.50	0.50	1.00	-4756	0.0000000000	-1.2888888889	115.00	1711
1.50	0.50	1.00	-4751	-0.0111111111	-0.7888888889	115.00	1721
1.50	1.50	0.00	-4749	-0.0222222222	-0.3555555556	158.00	1731
1.50	1.50	0.00	-4759	-0.0222222222	-0.1888888889	158.00	1741
1.50	1.50	0.00	-4777	-0.0222222222	-0.2222222222	158.00	1751
1.50	0.50	1.00	-4801	-0.0111111111	-0.4222222222	115.00	1761
1.50	0.50	1.00	-4828	-0.0111111111	-0.7000000000	115.00	1771
1.50	0.50	1.00	-4859	-0.0111111111	-1.0555555556	115.00	1781
1.50	0.50	1.00	-4892	0.0000000000	-1.4555555556	115.00	1791
1.50	0.50	1.00	-4926	0.0000000000	-1.8888888889	115.00	1801
1.50	0.50	1.00	-4961	0.0000000000	-2.3333333333	115.00	1811
1.50	-0.50	2.00	-4997	0.0222222222	-2.7444444444	-115.00	1821
1.50	-0.50	2.00	-5029	0.0222222222	-3.0111111111	-115.00	1831
1.50	-0.50	2.00	-5052	0.0222222222	-3.0666666667	-115.00	1841
1.50	-0.50	2.00	-5063	0.0111111111	-2.9111111111	-115.00	1851
1.50	0.50	1.00	-5066	0.0000000000	-2.6444444444	115.00	1861
1.50	0.50	1.00	-5064	0.0000000000	-2.2777777778	115.00	1871
1.50	0.50	1.00	-5064	0.0000000000	-1.9222222222	115.00	1881
1.50	0.50	1.00	-5065	0.0000000000	-1.5444444444	115.00	1891
1.50	1.50	0.00	-5068	-0.0111111111	-1.1888888889	158.00	1901
1.50	1.50	0.00	-5078	-0.0222222222	-0.9000000000	158.00	1911
1.50	1.50	0.00	-5095	-0.0222222222	-0.7333333333	158.00	1921
1.50	1.50	0.00	-5119	-0.0222222222	-0.7444444444	158.00	1931
1.50	1.50	0.00	-5149	-0.0222222222	-0.9555555556	158.00	1941
1.50	1.50	0.00	-5184	-0.0111111111	-1.3111111111	158.00	1951
1.50	1.50	0.00	-5222	-0.0111111111	-1.7555555556	158.00	1961
1.50	1.50	0.00	-5264	-0.0111111111	-2.2111111111	158.00	1971
1.50	0.50	1.00	-5311	0.0000000000	-2.7222222222	115.00	1981
1.50	0.50	1.00	-5358	0.0111111111	-3.2111111111	115.00	1991
1.50	0.50	1.00	-5407	0.0111111111	-3.6555555556	115.00	2001
1.50	0.50	1.00	-5457	0.0111111111	-4.0111111111	115.00	2011
1.50	0.50	1.00	-5508	0.0111111111	-4.3111111111	115.00	2021
1.50	-0.50	2.00	-5559	0.0222222222	-4.5444444444	-115.00	2031
1.50	-0.50	2.00	-5605	0.0222222222	-4.6666666667	-115.00	2041
1.50	-0.50	2.00	-5641	0.0222222222	-4.6555555556	-115.00	2051
1.50	-0.50	2.00	-5665	0.0222222222	-4.4555555556	-115.00	2061
1.50	-0.50	2.00	-5679	0.0111111111	-4.1000000000	-115.00	2071
1.50	-0.50	2.00	-5685	0.0111111111	-3.6444444444	-115.00	2081
1.50	-0.50	2.00	-5685	0.0111111111	-3.1000000000	-115.00	2091
1.50	0.50	1.00	-5680	0.0000000000	-2.4888888889	115.00	2101
1.50	0.50	1.00	-5670	0.0000000000	-1.8111111111	115.00	2111
1.50	0.50	1.00	-5664	-0.0111111111	-1.1777777778	115.00	2121
1.50	1.50	0.00	-5660	-0.0222222222	-0.6111111111	158.00	2131
1.50	1.50	0.00	-5667	-0.0222222222	-0.2888888889	158.00	2141
1.50	1.50	0.00	-5681	-0.0222222222	-0.1888888889	158.00	2151
1.50	1.50	0.00	-5703	-0.0222222222	-0.2666666667	158.00	2161
1.50	1.50	0.00	-5730	-0.0222222222	-0.4888888889	158.00	2171
1.50	1.50	0.00	-5764	-0.0222222222	-0.8777777778	158.00	2181
1.50	1.50	0.00	-5804	-0.0111111111	-1.3666666667	158.00	2191
1.50	0.50	1.00	-5847	0.0000000000	-1.9555555556	115.00	2201
1.50	0.50	1.00	-5893	0.0000000000	-2.5444444444	115.00	2211
1.50	0.50	1.00	-5941	0.0111111111	-3.1222222222	115.00	2221
1.50	-0.50	2.00	-5988	0.0222222222	-3.5555555556	-115.00	2231
1.50	-1.50	3.00	-6032	0.0333333333	-3.9000000000	-158.00	2241
1.50	-1.50	3.00	-6068	0.0333333333	-4.0444444444	-158.00	2251
1.50	-1.50	3.00	-6083	0.0333333333	-3.9333333333	-158.00	2261
1.50	-1.50	3.00	-6079	0.0333333333	-3.5000000000	-158.00	2271
1.50	-0.50	2.00	-6066	0.0222222222	-2.9222222222	-115.00	2281
1.50	-0.50	2.00	-6047	0.0111111111	-2.2333333333	-115.00	2291
1.50	0.50	1.00	-6026	0.0000000000	-1.4777777778	115.00	2301
1.50	0.50	1.00	-6002	0.0000000000	-0.7000000000	115.00	2311
1.50	1.50	0.00	-5984	-0.0222222222	0.0333333333	158.00	2321
1.50	1.50	0.00	-5979	-0.0333333333	0.5888888889	158.00	2331
1.50	1.50	0.00	-5990	-0.0333333333	0.8555555556	158.00	2341
1.50	1.50	0.00	-6010	-0.0333333333	0.8111111111	158.00	2351
1.50	1.50	0.00	-6036	-0.0333333333	0.4888888889	158.00	2361
1.50	1.50	0.00	-6067	-0.0222222222	-0.0111111111	158.00	2371
1.50	0.50	1.00	-6105	-0.0111111111	-0.6333333333	115.00	2381
1.50	0.50	1.00	-6145	0.0000000000	-1.3222222222	115.00	2391
1.50	0.50	1.00	-6187	0.0000000000	-2.0333333333	115.00	2401
1.50	-0.50	2.00	-6228	0.0222222222	-2.7000000000	-115.00	2411
1.50	-0.50	2.00	-6266	0.0222222222	-3.1888888889	-115.00	2421
1.50	-0.50	2.00	-6294	0.0222222222	-3.3666666667	-115.00	2431
1.50	-0.50	2.00	-6309	0.0222222222	-3.3222222222	-115.00	2441
1.50	-0.50	2.00	-6318	0.0222222222	-3.1444444444	-115.00	2451
1.50	-0.50	2.00	-6321	0.0222222222	-2.8222222222	-115.00	2461
1.50	-0.50	2.00	-6318	0.0111111111	-2.3777777778	-115.00	2471
1.50	0.50	1.00	-6314	0.0000000000	-1.8777777778	115.00	2481
1.50	0.50	1.00	-6309	0.0000000000	-1.3666666667	115.00	2491
1.50	0.50	1.00	-6305	-0.0111111111	-0.8777777778	115.00	2501
1.50	1.50	0.00	-6304	-0.0222222222	-0.4222222222	158.00	2511
1.50	1.50	0.00	-6314	-0.0222222222	-0.2222222222	158.00	2521
1.50	1.50	0.00	-6331	-0.0222222222	-0.2444444444	158.00	2531
1.50	0.50	1.00	-6355	-0.0111111111	-0.4111111111	115.00	2541
1.50	0.50	1.00	-6383	-0.0111111111	-0.6888888889	115.00	2551
1.50	0.50	1.00	-6413	-0.0111111111	-1.0444444444	115.00	2561
1.50	0.50	1.00	-6443	0.0000000000	-1.4333333333	115.00	2571
1.50	0.50	1.00	-6475	0.0000000000	-1.8333333333	115.00	2581
1.50	-0.50	2.00	-6508	0.0111111111	-2.2444444444	-115.00	2591
1.50	-0.50	2.00	-6538	0.0222222222	-2.6000000000	-115.00	2601
1.50	-0.50	2.00	-6559	0.0222222222	-2.7333333333	-115.00	2611
1.50	-0.50	2.00	-6571	0.0222222222	-2.6555555556	-115.00	2621
1.50	-0.50	2.00	-6573	0.0111111111	-2.4222222222	-115.00	2631
1.50	-0.50	2.00	-6573	0.0111111111	-2.1111111111	-115.00	2641
1.50	0.50	1.00	-6570	0.0000000000	-1.7555555556	115.00	2651
1.50	0.50	1.00	-6565	0.0000000000	-1.3555555556	115.00	2661
1.50	0.50	1.00	-6561	0.0000000000	-0.9666666667	115.00	2671
1.50	1.50	0.00	-6559	-0.0222222222	-0.5666666667	158.00	2681
1.50	1.50	0.00	-6565	-0.0222222222	-0.3000000000	158.00	2691
1.50	1.50	0.00	-6581	-0.0222222222	-0.2444444444	158.00	2701
1.50	1.50	0.00	-6603	-0.0222222222	-0.3666666667	158.00	2711
1.50	1.50	0.00	-6630	-0.0222222222	-0.6333333333	158.00	2721
1.50	1.50	0.00	-6662	-0.0222222222	-0.9888888889	158.00	2731
1.50	0.50	1.00	-6702	0.0000000000	-1.4555555556	115.00	2741
1.50	0.50	1.00	-6742	0.0000000000	-1.9555555556	115.00	2751
1.50	0.50	1.00	-6782	0.0000000000	-2.4555555556	115.00	2761
1.50	0.50	1.00	-6822	0.0111111111	-2.9222222222	115.00	2771
1.50	-0.50	2.00	-6865	0.0222222222	-3.3222222222	-115.00	2781
1.50	-0.50	2.00	-6906	0.0222222222	-3.6000000000	-115.00	2791
1.50	-0.50	2.00	-6939	0.0222222222	-3.7222222222	-115.00	2801
1.50	-0.50	2.00	-6958	0.0222222222	-3.6444444444	-115.00	2811
1.50	-0.50	2.00	-6967	0.0222222222	-3.3888888889	-115.00	2821
1.50	-0.50	2.00	-6968	0.0111111111	-2.9666666667	-115.00	2831
1.50	0.50	1.00	-6962	0.0000000000	-2.4555555556	115.00	2841
1.50	0.50	1.00	-6953	0.0000000000	-1.9000000000	115.00	2851
1.50	1.50	0.00	-6943	-0.0111111111	-1.3555555556	158.00	2861
1.50	1.50	0.00	-6945	-0.0222222222	-0.9000000000	158.00	2871
1.50	1.50	0.00	-6956	-0.0222222222	-0.5555555556	158.00	2881
1.50	1.50	0.00	-6974	-0.0222222222	-0.3888888889	158.00	2891
1.50	1.50	0.00	-6997	-0.0222222222	-0.4333333333	158.00	2901
1.50	1.50	0.00	-7029	-0.0222222222	-0.6777777778	158.00	2911
1.50	1.50	0.00	-7063	-0.0222222222	-1.0555555556	158.00	2921
1.50	1.50	0.00	-7102	-0.0111111111	-1.5444444444	158.00	2931
1.50	1.50	0.00	-7146	-0.0111111111	-2.1333333333	158.00	2941
1.50	1.50	0.00	-7194	0.0000000000	-2.7777777778	158.00	2951
1.50	1.50	0.00	-7244	0.0000000000	-3.3111111111	158.00	2961
1.50	0.50	1.00	-7299	0.0111111111	-3.8111111111	115.00	2971
1.50	0.50	1.00	-7355	0.0111111111	-4.2333333333	115.00	2981
1.50	0.50	1.00	-7413	0.0111111111	-4.6222222222	115.00	2991
1.50	0.50	1.00	-7471	0.0111111111	-4.9111111111	115.00	3001
1.50	-0.50	2.00	-7528	0.0222222222	-5.1666666667	-115.00	3011
1.50	-0.50	2.00	-7579	0.0222222222	-5.3111111111	-115.00	3021
1.50	-0.50	2.00	-7621	0.0222222222	-5.2777777778	-115.00	3031
1.50	-0.50	2.00	-7652	0.0222222222	-5.0888888889	-115.00	3041
1.50	-0.50	2.00	-7671	0.0222222222	-4.7555555556	-115.00	3051
1.50	-0.50	2.00	-7682	0.0111111111	-4.2666666667	-115.00	3061
1.50	-0.50	2.00	-7686	0.0111111111	-3.6888888889	-115.00	3071
1.50	0.50	1.00	-7686	0.0000000000	-3.0333333333	115.00	3081
1.50	0.50	1.00	-7682	0.0000000000	-2.3555555556	115.00	3091
1.50	0.50	1.00	-7686	-0.0111111111	-1.7555555556	115.00	3101
1.50	0.50	1.00	-7695	-0.0111111111	-1.2888888889	115.00	3111
1.50	0.50	1.00	-7705	-0.0111111111	-0.9444444444	115.00	3121
1.50	1.50	0.00	-7718	-0.0222222222	-0.7333333333	158.00	3131
1.50	1.50	0.00	-7734	-0.0222222222	-0.7000000000	158.00	3141
1.50	1.50	0.00	-7758	-0.0222222222	-0.8444444444	158.00	3151
1.50	1.50	0.00	-7788	-0.0222222222	-1.1222222222	158.00	3161
1.50	0.50	1.00	-7823	0.0000000000	-1.5111111111	115.00	3171
1.50	0.50	1.00	-7859	0.0000000000	-1.9666666667	115.00	3181
1.50	0.50	1.00	-7900	0.0000000000	-2.3666666667	115.00	3191
1.50	0.50	1.00	-7942	0.0000000000	-2.7333333333	115.00	3201
1.50	-0.50	2.00	-7980	0.0111111111	-3.0555555556	-115.00	3211
1.50	-0.50	2.00	-8017	0.0222222222	-3.3111111111	-115.00	3221
1.50	-0.50	2.00	-8046	0.0222222222	-3.4666666667	-115.00	3231
1.50	-0.50	2.00	-8068	0.0222222222	-3.4333333333	-115.00	3241
1.50	-0.50	2.00	-8076	0.0222222222	-3.2111111111	-115.00	3251
1.50	-0.50	2.00	-8077	0.0111111111	-2.8333333333	-115.00	3261
1.50	-0.50	2.00	-8073	0.0111111111	-2.3777777778	-115.00	3271
1.50	0.50	1.00	-8067	0.0000000000	-1.8666666667	115.00	3281
1.50	0.50	1.00	-8058	0.0000000000	-1.3000000000	115.00	3291
1.50	1.50	0.00	-8050	-0.0222222222	-0.7777777778	158.00	3301
1.50	1.50	0.00	-8057	-0.0222222222	-0.4555555556	158.00	3311
1.50	1.50	0.00	-8071	-0.0222222222	-0.2777777778	158.00	3321
1.50	1.50	0.00	-8092	-0.0222222222	-0.2777777778	158.00	3331
1.50	1.50	0.00	-8119	-0.0222222222	-0.4777777778	158.00	3341
1.50	0.50	1.00	-8153	-0.0111111111	-0.8333333333	115.00	3351
1.50	0.50	1.00	-8189	-0.0111111111	-1.2777777778	115.00	3361
1.50	0.50	1.00	-8226	0.0000000000	-1.7555555556	115.00	3371
1.50	0.50	1.00	-8264	0.0000000000	-2.2888888889	115.00	3381
1.50	-0.50	2.00	-8304	0.0222222222	-2.8222222222	-115.00	3391
1.50	-0.50	2.00	-8339	0.0222222222	-3.1333333333	-115.00	3401
1.50	-0.50	2.00	-8366	0.0222222222	-3.2666666667	-115.00	3411
1.50	-1.50	3.00	-8382	0.0333333333	-3.2222222222	-158.00	3421
1.50	-0.50	2.00	-8389	0.0222222222	-3.0000000000	-115.00	3431
1.50	-0.50	2.00	-8388	0.0111111111	-2.6222222222	-115.00	3441
1.50	-0.50	2.00	-8376	0.0111111111	-2.0888888889	-115.00	3451
1.50	0.50	1.00	-8359	0.0000000000	-1.4888888889	115.00	3461
1.50	0.50	1.00	-8340	0.0000000000	-0.8555555556	115.00	3471
1.50	1.50	0.00	-8327	-0.0222222222	-0.2555555556	158.00	3481
1.50	1.50	0.00	-8331	-0.0222222222	0.0888888889	158.00	3491
1.50	1.50	0.00	-8346	-0.0222222222	0.2222222222	158.00	3501
1.50	1.50	0.00	-8367	-0.0333333333	0.1666666667	158.00	3511
1.50	1.50	0.00	-8393	-0.0222222222	-0.0444444444	158.00	3521
1.50	1.50	0.00	-8426	-0.0222222222	-0.4111111111	158.00	3531
1.50	0.50	1.00	-8462	-0.0111111111	-0.9555555556	115.00	3541
1.50	0.50	1.00	-8503	0.0000000000	-1.6000000000	115.00	3551
1.50	0.50	1.00	-8545	0.0000000000	-2.2555555556	115.00	3561
1.50	-0.50	2.00	-8585	0.0222222222	-2.8666666667	-115.00	3571
