Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
0.00	0.00	0.00	-2785	0.0000000000	-1.5444444444	108.00	4980
0.00	1.00	-1.00	-2786	-0.0222222222	-1.0777777778	133.00	4990
0.00	1.00	-1.00	-2792	-0.0222222222	-0.7222222222	133.00	5000
0.00	1.00	-1.00	-2803	-0.0222222222	-0.5222222222	134.00	5010
0.00	1.00	-1.00	-2819	-0.0222222222	-0.4888888889	135.00	5020
0.00	1.00	-1.00	-2839	-0.0222222222	-0.5666666667	135.00	5030
0.00	1.00	-1.00	-2862	-0.0222222222	-0.7666666667	136.00	5040
0.00	1.00	-1.00	-2888	-0.0111111111	-1.0666666667	137.00	5050
0.00	1.00	-1.00	-2917	-0.0111111111	-1.4333333333	137.00	5060
0.00	1.00	-1.00	-2950	-0.0111111111	-1.8222222222	138.00	5070
0.00	1.00	-1.00	-2985	0.0000000000	-2.2222222222	138.00	5080
0.00	1.00	-1.00	-3022	0.0000000000	-2.5444444444	139.00	5090
0.00	1.00	-1.00	-3063	0.0000000000	-2.8777777778	140.00	5100
0.00	0.00	0.00	-3105	0.0111111111	-3.1777777778	116.00	5110
0.00	0.00	0.00	-3148	0.0111111111	-3.4333333333	116.00	5120
0.00	0.00	0.00	-3193	0.0111111111	-3.6666666667	116.00	5130
0.00	-1.00	1.00	-3238	0.0222222222	-3.8888888889	-98.00	5140
0.00	-1.00	1.00	-3279	0.0222222222	-4.0333333333	-98.00	5150
0.00	-1.00	1.00	-3310	0.0222222222	-4.0111111111	-99.00	5160
0.00	-1.00	1.00	-3332	0.0222222222	-3.8555555556	-100.00	5170
0.00	0.00	0.00	-3346	0.0111111111	-3.6111111111	113.00	5180
0.00	0.00	0.00	-3356	0.0111111111	-3.2666666667	113.00	5190
0.00	0.00	0.00	-3370	0.0000000000	-2.9444444444	113.00	5200
0.00	0.00	0.00	-3387	0.0000000000	-2.6555555556	113.00	5210
0.00	0.00	0.00	-3406	0.0000000000	-2.3777777778	113.00	5220
0.00	0.00	0.00	-3428	-0.0111111111	-2.1222222222	113.00	5230
0.00	0.00	0.00	-3453	-0.0111111111	-1.9222222222	113.00	5240
0.00	1.00	-1.00	-3479	-0.0222222222	-1.8666666667	138.00	5250
0.00	0.00	0.00	-3505	-0.0111111111	-1.9222222222	114.00	5260
0.00	1.00	-1.00	-3537	-0.0111111111	-2.1111111111	138.00	5270
0.00	0.00	0.00	-3569	0.0000000000	-2.3555555556	115.00	5280
0.00	0.00	0.00	-3605	0.0000000000	-2.6111111111	115.00	5290
0.00	0.00	0.00	-3640	0.0000000000	-2.8000000000	115.00	5300
0.00	0.00	0.00	-3677	0.0000000000	-3.0000000000	115.00	5310
0.00	0.00	0.00	-3715	0.0000000000	-3.1777777778	115.00	5320
0.00	0.00	0.00	-3752	0.0000000000	-3.3333333333	115.00	5330
0.00	0.00	0.00	-3791	0.0111111111	-3.4777777778	115.00	5340
0.00	0.00	0.00	-3830	0.0000000000	-3.6111111111	115.00	5350
0.00	0.00	0.00	-3871	0.0111111111	-3.7111111111	115.00	5360
0.00	-1.00	1.00	-3910	0.0111111111	-3.8000000000	-99.00	5370
0.00	-1.00	1.00	-3949	0.0111111111	-3.8111111111	-100.00	5380
0.00	-1.00	1.00	-3977	0.0111111111	-3.7555555556	-100.00	5390
0.00	-1.00	1.00	-3994	0.0111111111	-3.5333333333	-101.00	5400
0.00	0.00	0.00	-4007	0.0000000000	-3.2555555556	112.00	5410
0.00	0.00	0.00	-4015	0.0000000000	-2.9222222222	112.00	5420
0.00	0.00	0.00	-4028	0.0000000000	-2.6222222222	112.00	5430
0.00	1.00	-1.00	-4042	-0.0111111111	-2.3555555556	137.00	5440
0.00	1.00	-1.00	-4060	-0.0111111111	-2.1111111111	137.00	5450
0.00	1.00	-1.00	-4082	-0.0222222222	-1.9000000000	138.00	5460
0.00	1.00	-1.00	-4108	-0.0222222222	-1.7666666667	138.00	5470
0.00	1.00	-1.00	-4136	-0.0222222222	-1.7666666667	139.00	5480
0.00	1.00	-1.00	-4169	-0.0222222222	-1.9333333333	140.00	5490
0.00	1.00	-1.00	-4205	-0.0111111111	-2.1888888889	140.00	5500
0.00	1.00	-1.00	-4242	-0.0111111111	-2.5111111111	141.00	5510
0.00	1.00	-1.00	-4281	-0.0111111111	-2.8111111111	142.00	5520
0.00	1.00	-1.00	-4323	0.0000000000	-3.1222222222	142.00	5530
0.00	0.00	0.00	-4367	0.0111111111	-3.4000000000	118.00	5540
0.00	0.00	0.00	-4411	0.0111111111	-3.6555555556	118.00	5550
0.00	0.00	0.00	-4459	0.0111111111	-3.9000000000	118.00	5560
0.00	0.00	0.00	-4505	0.0111111111	-4.0888888889	118.00	5570
0.00	0.00	0.00	-4549	0.0111111111	-4.2222222222	118.00	5580
0.00	0.00	0.00	-4595	0.0111111111	-4.3444444444	118.00	5590
0.00	-1.00	1.00	-4643	0.0222222222	-4.4555555556	-95.00	5600
0.00	-1.00	1.00	-4687	0.0222222222	-4.5111111111	-96.00	5610
0.00	-1.00	1.00	-4721	0.0222222222	-4.4111111111	-96.00	5620
0.00	-1.00	1.00	-4746	0.0111111111	-4.2111111111	-97.00	5630
0.00	-1.00	1.00	-4763	0.0111111111	-3.9222222222	-98.00	5640
0.00	0.00	0.00	-4774	0.0000000000	-3.5111111111	115.00	5650
0.00	0.00	0.00	-4781	0.0000000000	-3.0777777778	115.00	5660
0.00	0.00	0.00	-4792	0.0000000000	-2.7111111111	115.00	5670
0.00	1.00	-1.00	-4806	-0.0111111111	-2.3444444444	140.00	5680
0.00	1.00	-1.00	-4823	-0.0222222222	-2.0000000000	140.00	5690
0.00	1.00	-1.00	-4844	-0.0222222222	-1.7555555556	141.00	5700
0.00	1.00	-1.00	-4868	-0.0222222222	-1.6444444444	142.00	5710
0.00	1.00	-1.00	-4895	-0.0222222222	-1.6666666667	142.00	5720
0.00	1.00	-1.00	-4926	-0.0222222222	-1.8111111111	143.00	5730
0.00	1.00	-1.00	-4960	-0.0111111111	-2.0555555556	143.00	5740
0.00	1.00	-1.00	-4995	-0.0111111111	-2.3666666667	144.00	5750
0.00	1.00	-1.00	-5035	-0.0111111111	-2.6888888889	145.00	5760
0.00	1.00	-1.00	-5077	0.0000000000	-3.0000000000	145.00	5770
0.00	1.00	-1.00	-5120	0.0000000000	-3.3000000000	146.00	5780
0.00	0.00	0.00	-5166	0.0111111111	-3.5666666667	122.00	5790
0.00	0.00	0.00	-5214	0.0111111111	-3.8333333333	122.00	5800
0.00	0.00	0.00	-5261	0.0111111111	-4.0666666667	122.00	5810
0.00	0.00	0.00	-5310	0.0111111111	-4.2666666667	122.00	5820
0.00	0.00	0.00	-5359	0.0111111111	-4.4333333333	122.00	5830
0.00	0.00	0.00	-5407	0.0111111111	-4.5777777778	122.00	5840
0.00	-1.00	1.00	-5455	0.0222222222	-4.6777777778	97.00	5850
0.00	-1.00	1.00	-5504	0.0222222222	-4.7444444444	96.00	5860
0.00	-1.00	1.00	-5553	0.0222222222	-4.8111111111	96.00	5870
0.00	-1.00	1.00	-5600	0.0111111111	-4.8333333333	95.00	5880
0.00	-1.00	1.00	-5646	0.0111111111	-4.8000000000	95.00	5890
0.00	-1.00	1.00	-5692	0.0111111111	-4.7777777778	-95.00	5900
0.00	-2.00	2.00	-5732	0.0222222222	-4.6888888889	-120.00	5910
0.00	-1.00	1.00	-5762	0.0111111111	-4.4888888889	-96.00	5920
0.00	-1.00	1.00	-5779	0.0111111111	-4.1444444444	-97.00	5930
0.00	-1.00	1.00	-5792	0.0000000000	-3.7444444444	-98.00	5940
0.00	0.00	0.00	-5801	-0.0111111111	-3.3111111111	115.00	5950
0.00	0.00	0.00	-5804	-0.0111111111	-2.8000000000	115.00	5960
0.00	1.00	-1.00	-5812	-0.0222222222	-2.3555555556	140.00	5970
0.00	1.00	-1.00	-5825	-0.0222222222	-1.9888888889	140.00	5980
0.00	1.00	-1.00	-5842	-0.0222222222	-1.6666666667	141.00	5990
0.00	1.00	-1.00	-5863	-0.0333333333	-1.4444444444	142.00	6000
0.00	2.00	-2.00	-5889	-0.0333333333	-1.4000000000	167.00	6010
0.00	2.00	-2.00	-5919	-0.0333333333	-1.5444444444	168.00	6020
0.00	2.00	-2.00	-5956	-0.0333333333	-1.8111111111	169.00	6030
0.00	2.00	-2.00	-5997	-0.0222222222	-2.1666666667	170.00	6040
0.00	2.00	-2.00	-6043	-0.0222222222	-2.6555555556	172.00	6050
0.00	1.00	-1.00	-6093	0.0000000000	-3.1111111111	148.00	6060
0.00	1.00	-1.00	-6146	0.0000000000	-3.5666666667	149.00	6070
0.00	1.00	-1.00	-6201	0.0000000000	-4.0000000000	150.00	6080
0.00	1.00	-1.00	-6258	0.0000000000	-4.3888888889	150.00	6090
0.00	1.00	-1.00	-6316	0.0111111111	-4.7444444444	151.00	6100
0.00	0.00	0.00	-6376	0.0222222222	-5.0777777778	127.00	6110
0.00	0.00	0.00	-6438	0.0222222222	-5.3555555556	127.00	6120
0.00	0.00	0.00	-6498	0.0222222222	-5.5777777778	127.00	6130
0.00	0.00	0.00	-6561	0.0222222222	-5.7444444444	127.00	6140
0.00	-1.00	1.00	-6622	0.0222222222	-5.8777777778	102.00	6150
0.00	-1.00	1.00	-6683	0.0222222222	-5.9666666667	101.00	6160
0.00	-1.00	1.00	-6742	0.0222222222	-6.0000000000	101.00	6170
0.00	-1.00	1.00	-6798	0.0222222222	-6.0111111111	100.00	6180
0.00	-2.00	2.00	-6856	0.0333333333	-6.0111111111	-113.00	6190
0.00	-2.00	2.00	-6907	0.0222222222	-5.9000000000	-115.00	6200
0.00	-2.00	2.00	-6945	0.0222222222	-5.6444444444	-116.00	6210
0.00	-2.00	2.00	-6970	0.0222222222	-5.2444444444	-117.00	6220
0.00	-2.00	2.00	-6988	0.0222222222	-4.7555555556	-118.00	6230
0.00	-2.00	2.00	-6996	0.0111111111	-4.1666666667	-120.00	6240
0.00	-1.00	1.00	-6996	0.0000000000	-3.4888888889	-96.00	6250
0.00	-1.00	1.00	-6992	0.0000000000	-2.7888888889	-97.00	6260
0.00	0.00	0.00	-6990	-0.0111111111	-2.1333333333	116.00	6270
0.00	1.00	-1.00	-6984	-0.0333333333	-1.4222222222	140.00	6280
0.00	1.00	-1.00	-6979	-0.0333333333	-0.8111111111	141.00	6290
0.00	2.00	-2.00	-6984	-0.0444444444	-0.4333333333	166.00	6300
0.00	2.00	-2.00	-6999	-0.0444444444	-0.3222222222	167.00	6310
0.00	2.00	-2.00	-7021	-0.0444444444	-0.3666666667	169.00	6320
0.00	2.00	-2.00	-7052	-0.0444444444	-0.6111111111	170.00	6330
0.00	2.00	-2.00	-7088	-0.0333333333	-1.0222222222	171.00	6340
0.00	2.00	-2.00	-7129	-0.0333333333	-1.5111111111	172.00	6350
0.00	2.00	-2.00	-7174	-0.0222222222	-2.0333333333	174.00	6360
0.00	2.00	-2.00	-7224	-0.0111111111	-2.6555555556	175.00	6370
0.00	1.00	-1.00	-7275	0.0000000000	-3.2777777778	152.00	6380
0.00	1.00	-1.00	-7332	0.0111111111	-3.8666666667	152.00	6390
0.00	1.00	-1.00	-7388	0.0111111111	-4.3111111111	153.00	6400
0.00	1.00	-1.00	-7447	0.0111111111	-4.7222222222	153.00	6410
0.00	1.00	-1.00	-7507	0.0111111111	-5.0555555556	154.00	6420
0.00	0.00	0.00	-7571	0.0222222222	-5.3555555556	130.00	6430
0.00	0.00	0.00	-7635	0.0222222222	-5.6333333333	130.00	6440
0.00	0.00	0.00	-7700	0.0222222222	-5.8444444444	130.00	6450
0.00	-1.00	1.00	-7763	0.0333333333	-5.9888888889	105.00	6460
0.00	-1.00	1.00	-7827	0.0222222222	-6.1333333333	105.00	6470
0.00	-1.00	1.00	-7889	0.0222222222	-6.1777777778	104.00	6480
0.00	-1.00	1.00	-7949	0.0222222222	-6.2333333333	103.00	6490
0.00	-1.00	1.00	-8008	0.0222222222	-6.2333333333	103.00	6500
0.00	-1.00	1.00	-8068	0.0222222222	-6.2333333333	102.00	6510
0.00	-2.00	2.00	-8127	0.0222222222	-6.1777777778	-111.00	6520
0.00	-2.00	2.00	-8177	0.0222222222	-6.0222222222	-113.00	6530
0.00	-2.00	2.00	-8219	0.0222222222	-5.7777777778	-114.00	6540
0.00	-2.00	2.00	-8249	0.0111111111	-5.4111111111	-115.00	6550
0.00	-2.00	2.00	-8270	0.0111111111	-4.9333333333	-116.00	6560
0.00	-1.00	1.00	-8282	0.0000000000	-4.3777777778	95.00	6570
0.00	-1.00	1.00	-8291	0.0000000000	-3.8000000000	95.00	6580
0.00	0.00	0.00	-8301	-0.0111111111	-3.2666666667	119.00	6590
0.00	0.00	0.00	-8314	-0.0111111111	-2.7333333333	119.00	6600
0.00	1.00	-1.00	-8329	-0.0333333333	-2.2555555556	143.00	6610
0.00	1.00	-1.00	-8348	-0.0333333333	-1.9000000000	144.00	6620
0.00	1.00	-1.00	-8372	-0.0333333333	-1.6888888889	145.00	6630
0.00	1.00	-1.00	-8400	-0.0333333333	-1.6666666667	145.00	6640
0.00	2.00	-2.00	-8431	-0.0444444444	-1.7888888889	170.00	6650
0.00	1.00	-1.00	-8468	-0.0222222222	-2.0555555556	147.00	6660
0.00	2.00	-2.00	-8507	-0.0333333333	-2.4000000000	172.00	6670
0.00	2.00	-2.00	-8551	-0.0222222222	-2.7666666667	174.00	6680
0.00	1.00	-1.00	-8599	-0.0111111111	-3.1777777778	150.00	6690
0.00	1.00	-1.00	-8650	0.0000000000	-3.5555555556	151.00	6700
0.00	1.00	-1.00	-8703	0.0000000000	-3.9333333333	152.00	6710
0.00	1.00	-1.00	-8759	0.0000000000	-4.3000000000	152.00	6720
0.00	1.00	-1.00	-8816	0.0000000000	-4.6222222222	153.00	6730
0.00	1.00	-1.00	-8875	0.0111111111	-4.9222222222	153.00	6740
0.00	0.00	0.00	-8935	0.0111111111	-5.1888888889	130.00	6750
0.00	0.00	0.00	-8996	0.0222222222	-5.4333333333	130.00	6760
0.00	0.00	0.00	-9058	0.0222222222	-5.6333333333	130.00	6770
0.00	-1.00	1.00	-9120	0.0222222222	-5.7777777778	105.00	6780
0.00	-1.00	1.00	-9180	0.0222222222	-5.8888888889	104.00	6790
0.00	-2.00	2.00	-9241	0.0333333333	-5.9777777778	-110.00	6800
0.00	-2.00	2.00	-9294	0.0333333333	-5.9444444444	-111.00	6810
0.00	-2.00	2.00	-9334	0.0333333333	-5.7555555556	-112.00	6820
0.00	-2.00	2.00	-9363	0.0333333333	-5.4333333333	-113.00	6830
0.00	-2.00	2.00	-9384	0.0222222222	-5.0000000000	-115.00	6840
0.00	-1.00	1.00	-9395	0.0111111111	-4.4444444444	97.00	6850
0.00	-1.00	1.00	-9402	0.0111111111	-3.8333333333	96.00	6860
0.00	0.00	0.00	-9411	-0.0111111111	-3.2444444444	121.00	6870
0.00	0.00	0.00	-9423	-0.0111111111	-2.7000000000	121.00	6880
0.00	1.00	-1.00	-9437	-0.0333333333	-2.1888888889	145.00	6890
0.00	1.00	-1.00	-9455	-0.0333333333	-1.7888888889	146.00	6900
0.00	1.00	-1.00	-9477	-0.0333333333	-1.6000000000	147.00	6910
0.00	1.00	-1.00	-9504	-0.0333333333	-1.5666666667	147.00	6920
0.00	1.00	-1.00	-9535	-0.0333333333	-1.6777777778	148.00	6930
0.00	1.00	-1.00	-9570	-0.0222222222	-1.9444444444	148.00	6940
0.00	1.00	-1.00	-9609	-0.0222222222	-2.3000000000	149.00	6950
0.00	1.00	-1.00	-9650	-0.0111111111	-2.6444444444	150.00	6960
0.00	1.00	-1.00	-9694	-0.0111111111	-3.0111111111	150.00	6970
0.00	1.00	-1.00	-9739	0.0000000000	-3.3444444444	151.00	6980
0.00	1.00	-1.00	-9786	0.0000000000	-3.6777777778	152.00	6990
0.00	1.00	-1.00	-9836	0.0000000000	-3.9888888889	152.00	7000
0.00	1.00	-1.00	-9887	0.0000000000	-4.2444444444	153.00	7010
0.00	1.00	-1.00	-9942	0.0000000000	-4.5111111111	153.00	7020
0.00	1.00	-1.00	-9997	0.0000000000	-4.7333333333	154.00	7030
