Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
0.23	-7.77	8.00	-3667	0.2111111111	-13.9555555556	-255.00	241
0.23	-5.77	6.00	-3611	0.1555555556	-11.5111111111	156.00	251
0.23	-2.77	3.00	-3526	0.1000000000	-8.7666666667	255.00	261
0.23	-1.77	2.00	-3481	0.0666666667	-6.4222222222	197.00	271
0.23	-4.77	5.00	-3522	0.0777777778	-5.0555555556	-255.00	281
0.23	-4.77	5.00	-3567	0.0555555556	-3.8000000000	-185.00	291
0.23	-7.77	8.00	-3568	0.0666666667	-2.0444444444	-255.00	301
0.23	-3.77	4.00	-3497	0.0000000000	0.4666666667	255.00	311
0.23	-4.77	5.00	-3422	-0.0111111111	2.5333333333	-255.00	321
0.23	-2.77	3.00	-3378	-0.0555555556	3.2000000000	168.00	331
0.23	-4.77	5.00	-3359	-0.0111111111	2.8111111111	-255.00	341
0.23	-4.77	5.00	-3339	0.0222222222	2.0777777778	-255.00	351
0.23	-4.77	5.00	-3271	0.0333333333	2.3111111111	-255.00	361
0.23	-3.77	4.00	-3159	-0.0111111111	4.0000000000	-173.00	371
0.23	-1.77	2.00	-3029	-0.0333333333	5.9444444444	150.00	381
0.23	-0.77	1.00	-2918	-0.0777777778	7.2222222222	105.00	391
0.23	-0.77	1.00	-2847	-0.0333333333	7.2222222222	-160.00	401
0.23	-0.77	1.00	-2794	-0.0444444444	6.9777777778	-162.00	411
0.23	-0.77	1.00	-2738	-0.0222222222	7.1111111111	-164.00	421
0.23	0.23	0.00	-2668	-0.0555555556	7.6666666667	132.00	431
0.23	0.23	0.00	-2598	-0.0555555556	8.2333333333	-131.00	441
0.23	1.23	-1.00	-2547	-0.0666666667	8.0666666667	167.00	451
0.23	1.23	-1.00	-2514	-0.0555555556	7.1888888889	96.00	461
0.23	1.23	-1.00	-2497	-0.0333333333	5.9444444444	99.00	471
0.23	1.23	-1.00	-2488	-0.0222222222	4.7888888889	102.00	481
0.23	0.23	0.00	-2486	-0.0111111111	4.0222222222	-192.00	491
0.23	0.23	0.00	-2477	-0.0111111111	3.5222222222	-117.00	501
0.23	0.23	0.00	-2453	-0.0111111111	3.1666666667	-116.00	511
0.23	0.23	0.00	-2428	0.0000000000	2.6777777778	-116.00	521
0.23	0.23	0.00	-2402	0.0000000000	2.1888888889	-116.00	531
0.23	0.23	0.00	-2375	0.0111111111	1.9111111111	-115.00	541
0.23	1.23	-1.00	-2343	0.0000000000	1.8888888889	183.00	551
0.23	1.23	-1.00	-2322	0.0000000000	1.9333333333	111.00	561
0.23	0.23	0.00	-2319	0.0111111111	1.8777777778	-183.00	571
0.23	0.23	0.00	-2323	0.0000000000	1.8111111111	-108.00	581
0.23	-0.77	1.00	-2317	0.0111111111	1.7888888889	-216.00	591
0.23	0.23	0.00	-2288	0.0000000000	1.8333333333	154.00	601
0.23	1.23	-1.00	-2247	-0.0111111111	2.0111111111	189.00	611
0.23	1.23	-1.00	-2215	-0.0111111111	2.0777777778	118.00	621
0.23	1.23	-1.00	-2215	-0.0111111111	1.7888888889	121.00	631
0.23	-0.77	1.00	-2235	0.0222222222	1.2111111111	-255.00	641
0.23	-0.77	1.00	-2254	0.0222222222	0.7666666667	-135.00	651
0.23	-1.77	2.00	-2237	0.0222222222	0.9111111111	-247.00	661
0.23	-0.77	1.00	-2176	0.0111111111	1.6222222222	121.00	671
0.23	1.23	-1.00	-2099	-0.0222222222	2.4000000000	255.00	681
0.23	2.23	-2.00	-2028	-0.0222222222	2.8888888889	226.00	691
0.23	2.23	-2.00	-2048	-0.0111111111	2.2222222222	157.00	701
0.23	0.23	0.00	-2092	0.0111111111	1.3777777778	-244.00	711
0.23	-1.77	2.00	-2152	0.0333333333	0.7000000000	-255.00	721
0.23	-2.77	3.00	-2139	0.0222222222	1.0555555556	-255.00	731
0.23	-1.77	2.00	-2047	0.0111111111	2.2777777778	-100.00	741
0.23	2.23	-2.00	-1946	-0.0444444444	3.2111111111	255.00	751
0.23	3.23	-3.00	-1833	-0.0444444444	3.8111111111	255.00	761
0.23	4.23	-4.00	-1836	-0.0333333333	2.9555555556	255.00	771
0.23	3.23	-3.00	-1889	-0.0111111111	1.5666666667	132.00	781
0.23	-0.77	1.00	-1979	0.0333333333	0.7666666667	-255.00	791
0.23	-1.77	2.00	-2063	0.0222222222	0.3222222222	-223.00	801
0.23	-4.77	5.00	-2064	0.0333333333	0.9555555556	-255.00	811
0.23	-3.77	4.00	-2003	0.0111111111	1.5111111111	-160.00	821
0.23	1.23	-1.00	-1905	-0.0333333333	1.5777777778	255.00	831
0.23	1.23	-1.00	-1821	0.0111111111	1.4000000000	120.00	841
0.23	1.23	-1.00	-1811	0.0222222222	0.2555555556	123.00	851
0.23	1.23	-1.00	-1819	0.0333333333	0.1777777778	127.00	861
0.23	-0.77	1.00	-1831	0.0444444444	0.6333333333	-255.00	871
0.23	0.23	0.00	-1833	-0.0111111111	1.6111111111	168.00	881
0.23	0.23	0.00	-1815	-0.0222222222	2.7333333333	-95.00	891
0.23	-0.77	1.00	-1798	-0.0444444444	2.9555555556	-203.00	901
0.23	0.23	0.00	-1774	-0.0444444444	2.5444444444	167.00	911
0.23	0.23	0.00	-1753	0.0111111111	1.7111111111	-95.00	921
0.23	0.23	0.00	-1731	0.0111111111	1.0000000000	-95.00	931
0.23	0.23	0.00	-1717	0.0111111111	1.0333333333	-95.00	941
0.23	0.23	0.00	-1713	0.0111111111	1.1777777778	95.00	951
0.23	0.23	0.00	-1698	-0.0111111111	1.4777777778	95.00	961
0.23	0.23	0.00	-1690	0.0000000000	1.5888888889	96.00	971
0.23	0.23	0.00	-1688	0.0000000000	1.4222222222	96.00	981
0.23	-0.77	1.00	-1692	0.0000000000	1.1888888889	-201.00	991
0.23	-0.77	1.00	-1693	0.0111111111	0.9111111111	-128.00	1001
0.23	-1.77	2.00	-1675	0.0222222222	0.8666666667	-239.00	1011
0.23	-0.77	1.00	-1633	0.0111111111	1.0888888889	129.00	1021
0.23	0.23	0.00	-1577	0.0000000000	1.5555555556	161.00	1031
0.23	0.23	0.00	-1531	0.0000000000	2.0111111111	-101.00	1041
0.23	0.23	0.00	-1507	0.0000000000	2.1222222222	-101.00	1051
0.23	0.23	0.00	-1497	0.0000000000	2.1444444444	-100.00	1061
0.23	-0.77	1.00	-1477	0.0111111111	2.3444444444	-209.00	1071
0.23	-0.77	1.00	-1447	0.0000000000	2.7111111111	-136.00	1081
0.23	-0.77	1.00	-1397	0.0000000000	3.2777777778	-138.00	1091
0.23	0.23	0.00	-1347	-0.0222222222	3.6333333333	158.00	1101
0.23	0.23	0.00	-1306	-0.0111111111	3.6333333333	-105.00	1111
0.23	0.23	0.00	-1281	0.0000000000	3.3000000000	-104.00	1121
0.23	0.23	0.00	-1259	0.0000000000	3.0333333333	-103.00	1131
0.23	0.23	0.00	-1231	0.0000000000	3.0666666667	-103.00	1141
0.23	0.23	0.00	-1202	0.0000000000	3.2666666667	-103.00	1151
0.23	0.23	0.00	-1174	-0.0111111111	3.3555555556	-102.00	1161
0.23	0.23	0.00	-1144	-0.0111111111	3.3777777778	-101.00	1171
0.23	0.23	0.00	-1112	-0.0111111111	3.1777777778	-101.00	1181
0.23	0.23	0.00	-1081	0.0000000000	2.9555555556	-100.00	1191
0.23	0.23	0.00	-1048	0.0000000000	2.8777777778	-100.00	1201
0.23	0.23	0.00	-1014	0.0000000000	2.9666666667	-99.00	1211
0.23	0.23	0.00	-979	0.0000000000	3.1111111111	-98.00	1221
0.23	0.23	0.00	-944	0.0000000000	3.1888888889	-98.00	1231
0.23	0.23	0.00	-905	0.0000000000	3.3000000000	-97.00	1241
0.23	0.23	0.00	-867	0.0000000000	3.4111111111	-96.00	1251
0.23	1.23	-1.00	-830	-0.0111111111	3.4777777778	202.00	1261
0.23	1.23	-1.00	-796	-0.0111111111	3.5000000000	130.00	1271
0.23	1.23	-1.00	-782	-0.0111111111	3.3222222222	133.00	1281
0.23	1.23	-1.00	-790	-0.0111111111	2.8666666667	137.00	1291
0.23	0.23	0.00	-810	0.0000000000	2.2666666667	-158.00	1301
0.23	-0.77	1.00	-830	0.0111111111	1.6555555556	-192.00	1311
0.23	-0.77	1.00	-838	0.0111111111	1.1777777778	-120.00	1321
0.23	-0.77	1.00	-833	0.0111111111	0.8111111111	-121.00	1331
0.23	-0.77	1.00	-807	0.0111111111	0.6777777778	-123.00	1341
0.23	-0.77	1.00	-777	0.0222222222	0.5888888889	-125.00	1351
0.23	-0.77	1.00	-744	0.0222222222	0.5777777778	-127.00	1361
0.23	-0.77	1.00	-710	0.0222222222	0.8000000000	-129.00	1371
0.23	0.23	0.00	-674	0.0111111111	1.2888888889	167.00	1381
0.23	0.23	0.00	-641	0.0000000000	1.8777777778	-96.00	1391
0.23	0.23	0.00	-624	-0.0111111111	2.2777777778	-95.00	1401
0.23	0.23	0.00	-615	-0.0111111111	2.4777777778	-95.00	1411
0.23	-0.77	1.00	-602	0.0000000000	2.5666666667	-204.00	1421
0.23	0.23	0.00	-573	-0.0111111111	2.5888888889	167.00	1431
0.23	1.23	-1.00	-538	-0.0222222222	2.6666666667	202.00	1441
0.23	1.23	-1.00	-514	-0.0222222222	2.5666666667	130.00	1451
0.23	1.23	-1.00	-523	-0.0222222222	2.1000000000	133.00	1461
0.23	-0.77	1.00	-553	0.0111111111	1.3555555556	-255.00	1471
0.23	-1.77	2.00	-582	0.0222222222	0.6555555556	-232.00	1481
0.23	-1.77	2.00	-573	0.0222222222	0.5777777778	-162.00	1491
0.23	-1.77	2.00	-493	0.0222222222	1.3333333333	-166.00	1501
0.23	1.23	-1.00	-416	-0.0222222222	2.0444444444	255.00	1511
0.23	2.23	-2.00	-335	-0.0222222222	2.6444444444	234.00	1521
0.23	2.23	-2.00	-349	-0.0111111111	2.1111111111	165.00	1531
0.23	1.23	-1.00	-390	0.0000000000	1.3888888889	-127.00	1541
0.23	-1.77	2.00	-447	0.0333333333	0.8555555556	-255.00	1551
0.23	-0.77	1.00	-492	0.0000000000	0.6666666667	140.00	1561
0.23	-2.77	3.00	-471	0.0111111111	1.2333333333	-255.00	1571
0.23	-0.77	1.00	-442	-0.0111111111	1.4444444444	206.00	1581
0.23	0.23	0.00	-374	-0.0222222222	1.3333333333	164.00	1591
0.23	0.23	0.00	-352	0.0111111111	0.7333333333	-99.00	1601
0.23	0.23	0.00	-354	0.0222222222	-0.2000000000	-98.00	1611
0.23	-0.77	1.00	-368	0.0333333333	-0.2222222222	-207.00	1621
0.23	-1.77	2.00	-376	0.0333333333	0.1333333333	-244.00	1631
0.23	-0.77	1.00	-333	-0.0111111111	1.2333333333	124.00	1641
0.23	0.23	0.00	-269	-0.0111111111	2.4666666667	157.00	1651
0.23	1.23	-1.00	-197	-0.0444444444	3.0333333333	192.00	1661
0.23	3.23	-3.00	-173	-0.0444444444	3.0000000000	255.00	1671
0.23	1.23	-1.00	-205	-0.0111111111	1.9000000000	-209.00	1681
0.23	-0.77	1.00	-258	0.0111111111	1.0555555556	-255.00	1691
0.23	-1.77	2.00	-293	0.0222222222	0.6777777778	-237.00	1701
0.23	-1.77	2.00	-224	0.0111111111	1.5777777778	-167.00	1711
0.23	2.23	-2.00	-141	-0.0444444444	2.6111111111	255.00	1721
0.23	3.23	-3.00	-54	-0.0444444444	3.0888888889	255.00	1731
0.23	3.23	-3.00	-58	-0.0333333333	2.3666666667	204.00	1741
0.23	1.23	-1.00	-116	0.0000000000	0.9222222222	-195.00	1751
0.23	-0.77	1.00	-174	0.0444444444	0.0111111111	-255.00	1761
0.23	-0.77	1.00	-212	0.0222222222	-0.1000000000	-113.00	1771
0.23	-0.77	1.00	-161	0.0000000000	1.0555555556	-115.00	1781
0.23	0.23	0.00	-121	-0.0222222222	1.9000000000	180.00	1791
0.23	3.23	-3.00	-58	-0.0555555556	1.8555555556	255.00	1801
0.23	2.23	-2.00	-67	0.0000000000	0.8444444444	108.00	1811
0.23	1.23	-1.00	-113	0.0222222222	-0.6222222222	-109.00	1821
0.23	-1.77	2.00	-169	0.0555555556	-1.2333333333	-255.00	1831
0.23	-1.77	2.00	-224	0.0333333333	-1.2111111111	-139.00	1841
0.23	-2.77	3.00	-194	0.0222222222	-0.2555555556	-253.00	1851
0.23	-0.77	1.00	-150	0.0000000000	0.6888888889	222.00	1861
0.23	1.23	-1.00	-72	-0.0222222222	0.9888888889	255.00	1871
0.23	2.23	-2.00	-61	-0.0222222222	0.6888888889	252.00	1881
0.23	0.23	0.00	-120	0.0333333333	-0.6666666667	-224.00	1891
0.23	-2.77	3.00	-199	0.0555555556	-1.4666666667	-255.00	1901
0.23	-4.77	5.00	-241	0.0666666667	-1.4444444444	-255.00	1911
0.23	-3.77	4.00	-165	0.0222222222	0.0222222222	-157.00	1921
0.23	0.23	0.00	-81	-0.0222222222	1.5777777778	255.00	1931
0.23	2.23	-2.00	12	-0.0555555556	2.2888888889	255.00	1941
0.23	1.23	-1.00	13	-0.0222222222	1.8222222222	-137.00	1951
0.23	0.23	0.00	-19	0.0111111111	0.6000000000	-168.00	1961
0.23	-0.77	1.00	-54	0.0333333333	0.0777777778	-202.00	1971
0.23	-0.77	1.00	-69	0.0111111111	0.5444444444	-129.00	1981
0.23	-0.77	1.00	-33	-0.0222222222	1.8333333333	-131.00	1991
0.23	0.23	0.00	0	-0.0555555556	2.6777777778	164.00	2001
0.23	1.23	-1.00	47	-0.0555555556	2.3555555556	199.00	2011
0.23	0.23	0.00	54	0.0000000000	1.5111111111	-170.00	2021
0.23	0.23	0.00	42	0.0222222222	0.3444444444	-95.00	2031
0.23	0.23	0.00	25	0.0111111111	0.1333333333	95.00	2041
0.23	-0.77	1.00	16	0.0111111111	0.3888888889	-202.00	2051
0.23	-0.77	1.00	19	0.0000000000	0.8000000000	-130.00	2061
0.23	-0.77	1.00	31	0.0000000000	1.1222222222	-132.00	2071
0.23	0.23	0.00	62	-0.0111111111	1.0555555556	164.00	2081
0.23	0.23	0.00	82	0.0000000000	0.9222222222	-98.00	2091
0.23	0.23	0.00	90	0.0111111111	0.4888888889	-98.00	2101
0.23	0.23	0.00	92	0.0000000000	0.4111111111	-97.00	2111
0.23	0.23	0.00	101	0.0000000000	0.6555555556	-97.00	2121
0.23	0.23	0.00	109	0.0000000000	0.9333333333	-96.00	2131
0.23	0.23	0.00	119	-0.0111111111	1.1444444444	-96.00	2141
0.23	0.23	0.00	130	-0.0111111111	1.2333333333	-95.00	2151
0.23	0.23	0.00	144	-0.0111111111	1.2555555556	-95.00	2161
0.23	0.23	0.00	155	0.0000000000	1.0333333333	95.00	2171
0.23	0.23	0.00	165	0.0000000000	0.9222222222	95.00	2181
0.23	0.23	0.00	167	0.0000000000	0.8555555556	96.00	2191
0.23	0.23	0.00	165	0.0000000000	0.8222222222	96.00	2201
0.23	0.23	0.00	160	0.0000000000	0.6555555556	97.00	2211
0.23	0.23	0.00	153	0.0000000000	0.4888888889	98.00	2221
0.23	-0.77	1.00	141	0.0111111111	0.2444444444	-199.00	2231
0.23	-0.77	1.00	133	0.0111111111	0.0333333333	-127.00	2241
0.23	-0.77	1.00	147	0.0111111111	0.0333333333	-129.00	2251
0.23	-0.77	1.00	170	0.0111111111	0.1666666667	-131.00	2261
0.23	0.23	0.00	195	0.0000000000	0.3333333333	165.00	2271
0.23	0.23	0.00	213	0.0000000000	0.5111111111	-98.00	2281
0.23	0.23	0.00	218	0.0000000000	0.5888888889	-97.00	2291
0.23	0.23	0.00	218	0.0000000000	0.6444444444	-96.00	2301
0.23	0.23	0.00	217	0.0000000000	0.7111111111	-96.00	2311
0.23	0.23	0.00	217	-0.0111111111	0.8444444444	-95.00	2321
0.23	-0.77	1.00	216	0.0000000000	0.9222222222	-204.00	2331
0.23	-0.77	1.00	222	0.0000000000	0.8333333333	-131.00	2341
0.23	-0.77	1.00	246	0.0000000000	0.8444444444	-133.00	2351
0.23	0.23	0.00	278	0.0000000000	0.9222222222	162.00	2361
0.23	1.23	-1.00	307	-0.0111111111	1.0333333333	197.00	2371
0.23	0.23	0.00	319	0.0000000000	1.1222222222	-172.00	2381
0.23	0.23	0.00	313	0.0000000000	1.0555555556	-96.00	2391
0.23	0.23	0.00	308	0.0000000000	1.0111111111	-96.00	2401
0.23	0.23	0.00	309	0.0000000000	1.0111111111	-95.00	2411
0.23	0.23	0.00	319	-0.0111111111	1.1444444444	-95.00	2421
0.23	0.23	0.00	331	-0.0111111111	1.2111111111	95.00	2431
0.23	0.23	0.00	343	-0.0111111111	1.0777777778	95.00	2441
0.23	0.23	0.00	347	0.0000000000	0.7666666667	96.00	2451
0.23	0.23	0.00	347	0.0111111111	0.4555555556	96.00	2461
0.23	0.23	0.00	340	0.0000000000	0.2333333333	97.00	2471
0.23	-0.77	1.00	329	0.0111111111	0.1777777778	-200.00	2481
0.23	-0.77	1.00	320	0.0111111111	0.1333333333	-128.00	2491
0.23	-0.77	1.00	330	0.0111111111	0.2444444444	-130.00	2501
0.23	0.23	0.00	360	0.0000000000	0.4555555556	166.00	2511
0.23	0.23	0.00	389	0.0000000000	0.6444444444	-96.00	2521
0.23	0.23	0.00	404	0.0000000000	0.6777777778	-96.00	2531
0.23	-0.77	1.00	404	0.0111111111	0.6333333333	-204.00	2541
0.23	-0.77	1.00	418	0.0111111111	0.7777777778	-132.00	2551
0.23	-0.77	1.00	456	0.0111111111	1.2777777778	-133.00	2561
0.23	1.23	-1.00	500	-0.0222222222	1.9000000000	255.00	2571
0.23	1.23	-1.00	533	-0.0222222222	2.3666666667	125.00	2581
0.23	1.23	-1.00	532	-0.0222222222	2.2555555556	128.00	2591
0.23	0.23	0.00	504	0.0000000000	1.6000000000	-166.00	2601
0.23	-0.77	1.00	472	0.0111111111	0.9222222222	-201.00	2611
0.23	-0.77	1.00	455	0.0111111111	0.5666666667	-128.00	2621
0.23	-0.77	1.00	477	0.0000000000	0.8000000000	-130.00	2631
0.23	0.23	0.00	512	-0.0111111111	1.0444444444	166.00	2641
0.23	0.23	0.00	545	-0.0111111111	1.0000000000	-96.00	2651
0.23	0.23	0.00	554	0.0111111111	0.6000000000	-96.00	2661
0.23	0.23	0.00	555	0.0111111111	0.2444444444	-95.00	2671
0.23	-0.77	1.00	567	0.0222222222	0.3777777778	-204.00	2681
0.23	-0.77	1.00	587	0.0111111111	0.9222222222	-131.00	2691
0.23	0.23	0.00	628	-0.0111111111	1.7222222222	165.00	2701
0.23	0.23	0.00	657	-0.0111111111	2.2333333333	-98.00	2711
0.23	1.23	-1.00	676	-0.0222222222	2.2222222222	200.00	2721
0.23	0.23	0.00	679	0.0000000000	1.8666666667	-169.00	2731
0.23	0.23	0.00	670	0.0000000000	1.3888888889	95.00	2741
0.23	0.23	0.00	661	0.0000000000	1.1888888889	95.00	2751
0.23	-0.77	1.00	656	0.0111111111	1.1222222222	-202.00	2761
0.23	-0.77	1.00	659	0.0000000000	1.0222222222	-129.00	2771
0.23	-0.77	1.00	683	0.0000000000	1.0555555556	-131.00	2781
0.23	0.23	0.00	718	0.0000000000	1.0000000000	165.00	2791
0.23	0.23	0.00	744	0.0000000000	0.9777777778	-98.00	2801
0.23	0.23	0.00	748	0.0111111111	0.8000000000	-97.00	2811
0.23	-0.77	1.00	752	0.0111111111	0.8111111111	-206.00	2821
0.23	-0.77	1.00	771	0.0111111111	1.1222222222	-133.00	2831
0.23	0.23	0.00	811	0.0000000000	1.6555555556	162.00	2841
0.23	0.23	0.00	849	-0.0111111111	2.1333333333	-100.00	2851
0.23	0.23	0.00	869	-0.0111111111	2.3333333333	-100.00	2861
0.23	0.23	0.00	877	-0.0111111111	2.1666666667	-99.00	2871
0.23	0.23	0.00	894	0.0000000000	1.9666666667	-98.00	2881
0.23	0.23	0.00	915	0.0000000000	1.9000000000	-98.00	2891
0.23	0.23	0.00	937	0.0000000000	2.1000000000	-97.00	2901
0.23	0.23	0.00	958	-0.0111111111	2.2888888889	-96.00	2911
0.23	1.23	-1.00	982	-0.0222222222	2.3444444444	202.00	2921
0.23	1.23	-1.00	1002	-0.0111111111	2.1333333333	130.00	2931
0.23	1.23	-1.00	1000	-0.0111111111	1.6888888889	133.00	2941
0.23	1.23	-1.00	980	-0.0111111111	1.2333333333	137.00	2951
0.23	-0.77	1.00	951	0.0111111111	0.8333333333	-255.00	2961
0.23	-0.77	1.00	928	0.0111111111	0.3777777778	-120.00	2971
0.23	-0.77	1.00	935	0.0111111111	0.2222222222	-122.00	2981
0.23	0.23	0.00	973	0.0000000000	0.3888888889	174.00	2991
0.23	0.23	0.00	1006	0.0000000000	0.5222222222	100.00	3001
0.23	0.23	0.00	1019	0.0111111111	0.4111111111	100.00	3011
0.23	-0.77	1.00	1014	0.0222222222	0.1333333333	-197.00	3021
0.23	-0.77	1.00	1012	0.0222222222	0.1333333333	-124.00	3031
0.23	-0.77	1.00	1019	0.0222222222	0.4222222222	-126.00	3041
0.23	0.23	0.00	1047	-0.0111111111	1.0444444444	170.00	3051
0.23	0.23	0.00	1068	-0.0111111111	1.5444444444	96.00	3061
0.23	0.23	0.00	1077	-0.0111111111	1.5777777778	96.00	3071
0.23	-0.77	1.00	1069	0.0111111111	1.0888888889	-201.00	3081
0.23	-0.77	1.00	1069	0.0111111111	0.7111111111	-128.00	3091
0.23	0.23	0.00	1099	0.0000000000	0.8888888889	167.00	3101
0.23	0.23	0.00	1126	-0.0111111111	1.2444444444	-95.00	3111
0.23	0.23	0.00	1134	-0.0111111111	1.3555555556	-95.00	3121
0.23	0.23	0.00	1126	-0.0111111111	1.2000000000	95.00	3131
0.23	0.23	0.00	1130	0.0000000000	0.9333333333	95.00	3141
0.23	-0.77	1.00	1132	0.0111111111	0.7222222222	-202.00	3151
0.23	-0.77	1.00	1139	0.0111111111	0.6777777778	-129.00	3161
0.23	0.23	0.00	1164	-0.0111111111	1.0444444444	167.00	3171
0.23	0.23	0.00	1191	-0.0111111111	1.3444444444	-96.00	3181
0.23	1.23	-1.00	1206	-0.0111111111	1.1888888889	202.00	3191
0.23	0.23	0.00	1198	0.0000000000	0.8000000000	-167.00	3201
0.23	-0.77	1.00	1185	0.0111111111	0.5777777778	-201.00	3211
0.23	-0.77	1.00	1182	0.0111111111	0.6222222222	-128.00	3221
0.23	0.23	0.00	1211	0.0000000000	0.8888888889	167.00	3231
0.23	0.23	0.00	1241	-0.0111111111	1.2111111111	-95.00	3241
0.23	1.23	-1.00	1256	-0.0222222222	1.3111111111	203.00	3251
0.23	0.23	0.00	1250	0.0000000000	0.9555555556	-166.00	3261
0.23	0.23	0.00	1235	0.0000000000	0.5111111111	98.00	3271
0.23	0.23	0.00	1228	0.0111111111	0.2444444444	98.00	3281
0.23	-0.77	1.00	1223	0.0111111111	0.2777777778	-199.00	3291
0.23	-0.77	1.00	1223	0.0000000000	0.4111111111	-126.00	3301
0.23	-0.77	1.00	1240	0.0000000000	0.6444444444	-128.00	3311
0.23	0.23	0.00	1267	0.0000000000	0.6222222222	167.00	3321
0.23	1.23	-1.00	1295	-0.0111111111	0.5888888889	202.00	3331
0.23	1.23	-1.00	1306	0.0000000000	0.5555555556	131.00	3341
0.23	0.23	0.00	1285	0.0000000000	0.4000000000	-164.00	3351
0.23	0.23	0.00	1259	0.0000000000	0.2666666667	100.00	3361
0.23	-0.77	1.00	1240	0.0111111111	0.1333333333	-197.00	3371
0.23	-0.77	1.00	1239	0.0000000000	0.1777777778	-124.00	3381
0.23	-0.77	1.00	1252	0.0000000000	0.3222222222	-126.00	3391
0.23	0.23	0.00	1275	-0.0111111111	0.3888888889	170.00	3401
0.23	0.23	0.00	1293	0.0000000000	0.3000000000	96.00	3411
0.23	0.23	0.00	1297	0.0111111111	0.0333333333	96.00	3421
0.23	0.23	0.00	1290	0.0111111111	-0.1777777778	97.00	3431
0.23	0.23	0.00	1280	0.0000000000	-0.0666666667	98.00	3441
0.23	0.23	0.00	1272	0.0000000000	0.1333333333	98.00	3451
0.23	0.23	0.00	1258	-0.0111111111	0.2000000000	98.00	3461
0.23	-0.77	1.00	1243	0.0000000000	0.0444444444	-199.00	3471
0.23	-0.77	1.00	1233	0.0000000000	-0.2111111111	-126.00	3481
0.23	-0.77	1.00	1244	0.0111111111	-0.3444444444	-128.00	3491
0.23	-0.77	1.00	1268	0.0111111111	-0.2777777778	-130.00	3501
0.23	0.23	0.00	1295	0.0000000000	-0.0222222222	166.00	3511
0.23	0.23	0.00	1315	0.0000000000	0.2777777778	-96.00	3521
0.23	0.23	0.00	1319	0.0000000000	0.4333333333	-96.00	3531
0.23	0.23	0.00	1321	0.0000000000	0.5444444444	-95.00	3541
0.23	0.23	0.00	1331	0.0000000000	0.8111111111	-95.00	3551
0.23	1.23	-1.00	1341	-0.0222222222	1.0888888889	204.00	3561
0.23	1.23	-1.00	1345	-0.0222222222	1.2444444444	132.00	3571
0.23	1.23	-1.00	1336	-0.0222222222	1.0222222222	135.00	3581
0.23	1.23	-1.00	1317	-0.0222222222	0.5555555556	138.00	3591
0.23	0.23	0.00	1283	0.0000000000	-0.1222222222	-157.00	3601
0.23	0.23	0.00	1254	0.0000000000	-0.6666666667	107.00	3611
0.23	-0.77	1.00	1234	0.0111111111	-0.9444444444	-190.00	3621
0.23	-0.77	1.00	1228	0.0111111111	-1.0333333333	-117.00	3631
0.23	-0.77	1.00	1233	0.0111111111	-1.0888888889	-119.00	3641
0.23	0.23	0.00	1248	0.0111111111	-1.0333333333	177.00	3651
0.23	0.23	0.00	1264	0.0111111111	-0.9000000000	103.00	3661
0.23	0.23	0.00	1266	0.0111111111	-0.7777777778	103.00	3671
0.23	0.23	0.00	1258	0.0111111111	-0.6666666667	104.00	3681
0.23	0.23	0.00	1246	0.0000000000	-0.4222222222	105.00	3691
0.23	0.23	0.00	1233	0.0000000000	-0.2333333333	105.00	3701
